2000  02  28	 6.405320	 7.134567	 7.690470
2000  02  29	 6.418893	 7.131191	 7.710328
2000  03  01	 6.411400	 7.104751	 7.718210
2000  03  02	 6.443414	 7.133516	 7.714306
2000  03  03	 6.383058	 7.027089	 7.704475
2000  03  06	 6.394076	 7.193552	 7.720128
2000  03  07	 6.351978	 7.012832	 7.837848
2000  03  08	 6.372163	 7.048524	 7.697929
2000  03  09	 6.375354	 6.990795	 7.685033
2000  03  10	 6.394971	 7.020760	 7.724790
2000  03  13	 6.398466	 7.109672	 7.738511
2000  03  14	 6.376514	 6.975368	 7.677846
2000  03  15	 6.383827	 6.992313	 7.672379
2000  03  16	 6.382078	 6.959575	 7.671754
2000  03  17	 6.377968	 6.960480	 7.689804
2000  03  20	 6.399885	 6.973559	 7.701189
2000  03  21	 6.424219	 7.062310	 7.652541
2000  03  22	 6.410600	 6.963632	 7.599023
2000  03  23	 6.448295	 7.057739	 7.601114
2000  03  24	 6.463191	 7.291050	 8.027443
2000  03  27	 6.487990	 7.329753	 8.084244
2000  03  28	 6.485377	 7.321300	 8.074694
2000  03  29	 6.469508	 7.300722	 8.031833
2000  03  30	 6.443203	 7.256636	 7.791403
2000  03  31	 6.447377	 7.042578	 7.717578
2000  04  03	 6.428605	 6.999025	 7.699394
2000  04  04	 6.314309	 6.880084	 7.460436
2000  04  05	 6.323184	 6.924990	 7.613019
2000  04  06	 6.353518	 6.938430	 7.570346
2000  04  07	 6.367645	 6.926472	 7.518749
2000  04  10	 6.354293	 6.906362	 7.509228
2000  04  11	 6.376456	 6.952900	 7.582615
2000  04  12	 6.371410	 6.945808	 7.567642
2000  04  13	 6.365873	 6.933591	 7.502286
2000  04  14	 6.320110	 6.901445	 7.506011
2000  04  17	 6.312107	 6.941952	 7.542628
2000  04  18	 6.294452	 6.920220	 7.568297
2000  04  19	 6.326998	 6.896253	 7.502516
2000  04  20	 6.341681	 6.917408	 7.539106
2000  04  21	 NaN	 NaN	 NaN
2000  04  24	 6.341321	 6.905449	 7.551859
2000  04  25	 6.463841	 7.155489	 7.700436
2000  04  26	 6.428281	 7.103259	 7.659594
2000  04  27	 6.621626	 7.304140	 7.980513
2000  04  28	 6.587483	 7.302864	 7.917916
2000  05  01	 6.631129	 7.330760	 7.932769
2000  05  02	 6.648073	 7.337375	 7.918136
2000  05  03	 6.622123	 7.355551	 8.027862
2000  05  04	 6.771645	 7.411468	 8.672914
2000  05  05	 6.805311	 7.506708	 8.708793
2000  05  08	 6.757335	 7.535404	 8.767302
2000  05  09	 6.707212	 7.570180	 8.772109
2000  05  10	 6.823484	 7.502273	 8.775612
2000  05  11	 6.822848	 7.493367	 8.789367
2000  05  12	 6.927535	 7.618191	 8.836985
2000  05  15	 6.966100	 7.617895	 8.882701
2000  05  16	 6.936018	 7.540315	 8.894670
2000  05  17	 6.931283	 7.570892	 8.909859
2000  05  18	 6.950272	 7.620051	 8.922735
2000  05  19	 6.898799	 7.586839	 8.934054
2000  05  22	 6.840534	 7.473900	 8.968095
2000  05  23	 6.878844	 7.539104	 8.192182
2000  05  24	 6.892839	 7.581703	 9.014831
2000  05  25	 6.849457	 7.534265	 8.161924
2000  05  26	 6.842140	 7.493012	 8.086050
2000  05  29	 NaN	 NaN	 NaN
2000  05  30	 6.886976	 7.576453	 8.244882
2000  05  31	 6.860977	 7.557514	 8.168959
2000  06  01	 6.763881	 7.507264	 8.045507
2000  06  02	 6.480334	 7.239175	 7.839263
2000  06  05	 6.417817	 7.246131	 7.817653
2000  06  06	 6.445364	 7.188286	 7.798720
2000  06  07	 6.452835	 7.215474	 7.759370
2000  06  08	 6.465969	 7.262605	 7.866806
2000  06  09	 6.465484	 7.294879	 7.865802
2000  06  12	 6.446317	 7.264850	 7.796136
2000  06  13	 6.429936	 7.127330	 7.688940
2000  06  14	 6.402499	 7.080583	 7.699236
2000  06  15	 6.410517	 7.069340	 7.704798
2000  06  16	 6.399673	 7.072131	 7.641326
2000  06  19	 6.392190	 7.012873	 7.673350
2000  06  20	 6.410486	 7.113173	 7.692868
2000  06  21	 6.468834	 7.142231	 7.710563
2000  06  22	 6.540731	 7.170394	 7.729484
2000  06  23	 6.480691	 7.151535	 7.762502
2000  06  26	 6.447222	 7.074286	 7.699103
2000  06  27	 6.443096	 7.087270	 7.702524
2000  06  28	 6.441430	 7.139003	 7.697897
2000  06  29	 6.422652	 7.088621	 7.672509
2000  06  30	 6.422652	 7.088621	 7.672509
2000  07  03	 6.388553	 7.018162	 7.650969
2000  07  04	 NaN	 NaN	 NaN
2000  07  05	 6.371679	 6.937200	 7.614554
2000  07  06	 6.391248	 6.995846	 7.630609
2000  07  07	 6.356550	 6.906226	 7.580971
2000  07  10	 6.375996	 6.944537	 7.615807
2000  07  11	 6.384029	 7.023715	 7.636910
2000  07  12	 6.388058	 7.000196	 7.631556
2000  07  13	 6.363601	 6.911539	 7.610858
2000  07  14	 6.400845	 6.991040	 7.657641
2000  07  17	 6.433990	 7.064035	 7.768092
2000  07  18	 6.426866	 7.024728	 7.791094
2000  07  19	 6.430305	 7.055236	 7.794305
2000  07  20	 6.371324	 6.950197	 7.650300
2000  07  21	 6.370938	 6.952459	 7.653554
2000  07  24	 6.384049	 6.976126	 7.673001
2000  07  25	 6.380674	 6.963379	 7.634509
2000  07  26	 6.379915	 6.965552	 7.636853
2000  07  27	 6.356345	 6.951757	 7.612994
2000  07  28	 6.369264	 6.978773	 7.637026
2000  07  31	 6.367203	 6.980967	 7.660432
2000  08  01	 6.331274	 6.962406	 7.621851
2000  08  02	 6.302278	 6.939031	 7.599020
2000  08  03	 6.297222	 6.924297	 7.607929
2000  08  04	 6.271663	 6.854204	 7.511876
2000  08  07	 6.279736	 6.826864	 7.542618
2000  08  08	 6.217782	 6.822991	 7.459566
2000  08  09	 6.205852	 6.811712	 7.449141
2000  08  10	 6.184445	 6.774903	 7.426653
2000  08  11	 6.235051	 6.818457	 7.506923
2000  08  14	 6.213638	 6.807735	 7.480049
2000  08  15	 6.209324	 6.824099	 7.506260
2000  08  16	 6.257835	 6.826722	 7.553629
2000  08  17	 6.255149	 6.826665	 7.554073
2000  08  18	 6.201426	 6.804854	 7.476307
2000  08  21	 6.203378	 6.818446	 7.490734
2000  08  22	 6.217827	 6.828404	 7.557039
2000  08  23	 6.165726	 6.799213	 7.515943
2000  08  24	 6.117045	 6.754373	 7.489806
2000  08  25	 6.104627	 6.766633	 7.514033
2000  08  28	 6.177882	 6.769737	 7.557579
2000  08  29	 6.140998	 6.837684	 7.618615
2000  08  30	 6.197296	 6.803498	 7.590400
2000  08  31	 6.111794	 6.798799	 7.479927
2000  09  01	 6.006381	 6.676859	 7.339438
2000  09  04	 NaN	 NaN	 NaN
2000  09  05	 6.025040	 6.679401	 7.355293
2000  09  06	 5.958861	 6.697527	 7.404790
2000  09  07	 5.966477	 6.747569	 7.439413
2000  09  08	 6.030015	 6.681639	 7.295366
2000  09  11	 6.051377	 6.684606	 7.233133
2000  09  12	 6.037887	 6.694644	 7.353578
2000  09  13	 5.943963	 6.686050	 7.329707
2000  09  14	 6.026301	 6.668150	 7.326142
2000  09  15	 6.000500	 6.638642	 7.178480
2000  09  18	 5.889481	 6.577414	 7.150597
2000  09  19	 5.917875	 6.587342	 7.168947
2000  09  20	 5.920181	 6.575815	 7.176809
2000  09  21	 5.911200	 6.587097	 7.165970
2000  09  22	 5.862121	 6.576547	 7.150809
2000  09  25	 5.906857	 6.589564	 7.201083
2000  09  26	 5.880194	 6.553357	 7.161392
2000  09  27	 5.861527	 6.562846	 7.178327
2000  09  28	 5.848029	 6.568129	 7.167339
2000  09  29	 5.800145	 6.484164	 7.123347
2000  10  02	 5.795902	 6.492078	 7.135527
2000  10  03	 5.869318	 6.529595	 7.140023
2000  10  04	 5.910125	 6.568066	 7.149586
2000  10  05	 5.921461	 6.547535	 7.147907
2000  10  06	 5.924590	 6.581999	 7.150478
2000  10  09	 5.934290	 6.584724	 7.155391
2000  10  10	 5.936588	 6.580927	 7.155846
2000  10  11	 5.900620	 6.534171	 7.122171
2000  10  12	 5.698047	 6.432187	 7.004440
2000  10  13	 5.690747	 6.440269	 7.010660
2000  10  16	 5.926751	 6.511426	 7.043110
2000  10  17	 5.703329	 6.425383	 7.042313
2000  10  18	 5.694117	 6.421767	 7.108100
2000  10  19	 5.726833	 6.437823	 7.052784
2000  10  20	 5.739928	 6.430515	 7.103606
2000  10  23	 5.675561	 6.401951	 7.103944
2000  10  24	 5.679557	 6.420250	 7.142236
2000  10  25	 5.713584	 6.410793	 7.071871
2000  10  26	 5.712276	 6.435902	 7.094805
2000  10  27	 5.768392	 6.458232	 7.116354
2000  10  30	 5.929835	 6.438867	 7.099587
2000  10  31	 5.828308	 6.450080	 7.125455
2000  11  01	 5.682030	 6.400300	 7.071805
2000  11  02	 5.673419	 6.402256	 7.051101
2000  11  03	 5.721736	 6.423254	 7.087824
2000  11  06	 6.025129	 6.432353	 7.115148
2000  11  07	 5.853959	 6.429116	 7.099477
2000  11  08	 5.846080	 6.451933	 7.120927
2000  11  09	 5.715036	 6.429252	 7.144071
2000  11  10	 5.702094	 6.404420	 7.150287
2000  11  13	 5.685199	 6.403987	 7.114345
2000  11  14	 5.705200	 6.405029	 7.149939
2000  11  15	 5.709898	 6.396748	 7.068498
2000  11  16	 5.678503	 6.366084	 6.945915
2000  11  17	 5.697782	 6.382408	 7.077383
2000  11  20	 5.712170	 6.357987	 6.954391
2000  11  21	 5.727983	 6.392829	 7.028460
2000  11  22	 5.664836	 6.380600	 7.034084
2000  11  23	 NaN	 NaN	 NaN
2000  11  24	 5.796003	 6.385970	 7.054198
2000  11  27	 5.804489	 6.387050	 7.068170
2000  11  28	 5.633625	 6.353694	 7.034091
2000  11  29	 5.573509	 6.324860	 6.888034
2000  11  30	 5.436704	 6.269915	 6.867548
2000  12  01	 5.529939	 6.283250	 6.884543
2000  12  04	 5.538551	 6.162823	 6.777463
2000  12  05	 5.561024	 6.034032	 6.748411
2000  12  06	 4.375000	 6.034021	 6.652632
2000  12  07	 4.375000	 6.065879	 6.643270
2000  12  08	 5.339521	 6.082625	 6.654718
2000  12  11	 5.524800	 6.080804	 6.669007
2000  12  12	 5.533356	 6.085027	 6.658502
2000  12  13	 5.504793	 6.046791	 6.613522
2000  12  14	 4.375000	 5.891292	 6.607363
2000  12  15	 4.375000	 5.834411	 6.482990
2000  12  18	 4.375000	 5.836844	 6.474466
2000  12  19	 4.375000	 5.847984	 6.398820
2000  12  20	 4.375000	 5.811154	 6.295677
2000  12  21	 4.375000	 5.713310	 6.148946
2000  12  22	 4.375000	 5.646154	 6.179648
2000  12  25	 NaN	 NaN	 NaN
2000  12  26	 4.375000	 5.628665	 6.194297
2000  12  27	 4.375000	 5.639460	 6.238653
2000  12  28	 4.375000	 5.656641	 6.341752
2000  12  29	 4.375000	 5.620798	 6.197869
2001  01  01	 NaN	 NaN	 NaN
2001  01  02	 4.366667	 5.528803	 6.070784
2001  01  03	 4.371430	 5.549562	 6.108821
2001  01  04	 4.350000	 5.465440	 6.073800
2001  01  05	 4.341667	 4.553644	 5.871191
2001  01  08	 4.095833	 5.248337	 5.882752
2001  01  09	 4.091667	 5.305589	 5.931656
2001  01  10	 4.087500	 5.304747	 5.962830
2001  01  11	 4.083333	 5.332255	 5.965918
2001  01  12	 4.079167	 5.446121	 6.018618
2001  01  15	 NaN	 NaN	 NaN
2001  01  16	 4.062500	 5.423984	 6.012419
2001  01  17	 4.058333	 5.354620	 6.061328
2001  01  18	 3.875000	 5.181120	 5.950914
2001  01  19	 3.875000	 5.208729	 5.993048
2001  01  22	 3.875000	 5.236491	 5.966734
2001  01  23	 4.448269	 5.283505	 6.075653
2001  01  24	 4.671662	 5.347456	 6.074352
2001  01  25	 4.656910	 5.336903	 6.070311
2001  01  26	 4.541767	 5.301038	 6.006202
2001  01  29	 4.514191	 5.242121	 5.999849
2001  01  30	 4.387120	 5.190940	 5.917866
2001  01  31	 4.348532	 5.174778	 5.791295
2001  02  01	 4.337261	 5.104831	 5.825217
2001  02  02	 4.527589	 5.275365	 5.924493
2001  02  05	 4.495069	 5.262085	 5.899953
2001  02  06	 4.603694	 5.313644	 5.942316
2001  02  07	 4.489831	 5.306579	 5.951041
2001  02  08	 4.462408	 5.324598	 5.884525
2001  02  09	 4.295534	 5.210473	 5.956603
2001  02  12	 4.425559	 5.229720	 5.963235
2001  02  13	 4.482444	 5.287723	 5.991631
2001  02  14	 4.665249	 5.364214	 5.955134
2001  02  15	 4.724494	 5.401962	 6.050587
2001  02  16	 4.561870	 5.337894	 5.982287
2001  02  19	 NaN	 NaN	 NaN
2001  02  20	 4.464731	 5.329433	 5.910445
2001  02  21	 4.414618	 5.322451	 5.906263
2001  02  22	 4.348577	 5.234408	 5.909065
2001  02  23	 4.253156	 5.099803	 5.880886
2001  02  26	 3.853838	 5.095281	 5.829588
2001  02  27	 3.434240	 5.085333	 5.801031
2001  02  28	 4.200570	 4.969184	 5.774473
2001  03  01	 4.098448	 4.976754	 5.492728
2001  03  02	 4.263989	 5.099259	 5.711546
2001  03  05	 4.157797	 5.092832	 5.757391
2001  03  06	 4.151214	 5.058640	 5.734275
2001  03  07	 4.055121	 5.062473	 5.730672
2001  03  08	 4.077968	 5.028112	 5.756018
2001  03  09	 4.069930	 5.043634	 5.755391
2001  03  12	 4.112742	 5.092361	 5.751289
2001  03  13	 4.134997	 5.074217	 5.757069
2001  03  14	 3.125000	 4.743991	 5.458133
2001  03  15	 3.125000	 4.735530	 5.416379
2001  03  16	 3.125000	 4.670107	 5.416981
2001  03  19	 3.125000	 4.742928	 5.425021
2001  03  20	 3.125000	 4.750198	 5.378754
2001  03  21	 3.125000	 4.505984	 5.355751
2001  03  22	 3.125000	 4.439270	 5.320413
2001  03  23	 3.125000	 4.479459	 5.222717
2001  03  26	 3.125000	 4.481060	 5.320062
2001  03  27	 4.119780	 4.813895	 5.442497
2001  03  28	 3.962752	 4.788574	 5.474693
2001  03  29	 3.917288	 4.606278	 5.417879
2001  03  30	 3.907441	 4.607360	 5.411551
2001  04  02	 3.939249	 4.613707	 5.410174
2001  04  03	 3.812954	 4.460504	 5.367126
2001  04  04	 2.931636	 4.449349	 5.344662
2001  04  05	 4.005204	 4.494194	 5.380658
2001  04  06	 2.948605	 4.453405	 5.343877
2001  04  09	 2.986464	 4.470216	 5.352477
2001  04  10	 3.865700	 4.519566	 5.392875
2001  04  11	 NaN	 NaN	 NaN
2001  04  12	 4.124030	 4.801011	 5.453648
2001  04  13	 4.098691	 4.790760	 5.450237
2001  04  16	 NaN	 NaN	 NaN
2001  04  17	 4.292577	 4.959391	 5.708240
2001  04  18	 4.202842	 4.759619	 5.815590
2001  04  19	 3.808853	 4.571219	 5.336063
2001  04  20	 3.991004	 4.682679	 5.562352
2001  04  23	 3.913286	 4.608406	 5.439201
2001  04  24	 3.827241	 4.591099	 5.390891
2001  04  25	 4.017393	 4.649163	 5.406190
2001  04  26	 4.113726	 4.726867	 5.414688
2001  04  27	 3.997577	 4.841112	 5.552279
2001  04  30	 NaN	 NaN	 NaN
2001  05  01	 3.959753	 4.859536	 5.549081
2001  05  02	 4.139056	 4.845808	 5.524147
2001  05  03	 4.053661	 4.888206	 5.484438
2001  05  04	 3.909295	 4.585590	 5.401684
2001  05  07	 3.835016	 4.599757	 5.371072
2001  05  08	 3.843115	 4.588655	 5.348116
2001  05  09	 3.793790	 4.594660	 5.397346
2001  05  10	 3.913655	 4.637004	 5.498978
2001  05  11	 4.205761	 4.856280	 5.589798
2001  05  14	 4.099626	 4.821183	 5.557104
2001  05  15	 4.088153	 4.796769	 5.570689
2001  05  16	 3.957450	 4.793845	 5.558453
2001  05  17	 4.275944	 4.915682	 5.662422
2001  05  18	 4.245462	 4.937261	 5.775595
2001  05  21	 4.208500	 5.015225	 5.802253
2001  05  22	 4.254861	 4.937584	 5.765757
2001  05  23	 4.166291	 4.883843	 5.674712
2001  05  24	 4.176264	 4.912055	 5.791977
2001  05  25	 4.164433	 4.897803	 5.687427
2001  05  28	 NaN	 NaN	 NaN
2001  05  29	 4.191354	 4.911960	 5.728794
2001  05  30	 4.232821	 4.960047	 5.713000
2001  05  31	 4.063899	 4.817509	 5.689052
2001  06  01	 3.981579	 4.828212	 5.680360
2001  06  04	 3.981305	 4.813114	 5.721419
2001  06  05	 3.922589	 4.791505	 5.642295
2001  06  06	 4.047282	 4.717849	 5.654749
2001  06  07	 4.060800	 4.758516	 5.646442
2001  06  08	 4.100814	 4.822580	 5.656041
2001  06  11	 4.010944	 4.657933	 5.631942
2001  06  12	 3.867350	 4.638809	 5.574988
2001  06  13	 3.868839	 4.644896	 5.577755
2001  06  14	 3.719447	 4.482093	 5.493261
2001  06  15	 3.743150	 4.546388	 5.436953
2001  06  18	 3.716500	 4.451419	 5.510131
2001  06  19	 3.713460	 4.544547	 5.292265
2001  06  20	 3.686565	 4.465162	 5.271873
2001  06  21	 3.694599	 4.443192	 5.467389
2001  06  22	 3.654691	 4.401422	 4.993788
2001  06  25	 3.657539	 4.407651	 4.995614
2001  06  26	 4.027409	 4.559826	 5.217862
2001  06  27	 4.048556	 4.667245	 5.459686
2001  06  28	 4.092374	 4.737464	 5.601534
2001  06  29	 4.126257	 4.839041	 5.625494
2001  07  02	 4.072505	 4.729467	 5.605795
2001  07  03	 4.123270	 4.755249	 5.613301
2001  07  04	 NaN	 NaN	 NaN
2001  07  05	 4.111063	 4.796096	 5.603697
2001  07  06	 4.013822	 4.757740	 5.444939
2001  07  09	 4.012228	 4.760367	 5.482143
2001  07  10	 3.984796	 4.674463	 5.455893
2001  07  11	 3.998596	 4.706756	 5.465255
2001  07  12	 4.042729	 4.696475	 5.432521
2001  07  13	 4.090627	 4.744373	 5.464150
2001  07  16	 4.002630	 4.633651	 5.482488
2001  07  17	 4.002679	 4.703902	 5.455373
2001  07  18	 3.562719	 4.342316	 5.228646
2001  07  19	 3.868952	 4.418773	 5.171188
2001  07  20	 3.829986	 4.426890	 5.205701
2001  07  23	 3.771199	 4.394999	 5.246008
2001  07  24	 3.678425	 4.333651	 5.132105
2001  07  25	 3.690669	 4.328157	 5.230327
2001  07  26	 3.675730	 4.323569	 5.184564
2001  07  27	 3.610055	 4.274147	 4.995619
2001  07  30	 3.620377	 4.277470	 5.043339
2001  07  31	 3.536843	 4.210207	 5.012086
2001  08  01	 3.608993	 4.242981	 5.016464
2001  08  02	 3.803337	 4.322379	 5.201821
2001  08  03	 3.811743	 4.314947	 5.130523
2001  08  06	 3.622076	 4.291670	 5.237662
2001  08  07	 3.648941	 4.306331	 5.256155
2001  08  08	 3.590739	 4.167367	 5.071843
2001  08  09	 3.547392	 4.216220	 5.117721
2001  08  10	 3.535718	 4.229788	 5.117944
2001  08  13	 3.441655	 4.115268	 4.999449
2001  08  14	 3.430551	 4.158892	 5.043736
2001  08  15	 3.480014	 4.311986	 5.224664
2001  08  16	 3.447290	 4.286650	 5.201139
2001  08  17	 3.392493	 4.256140	 5.123584
2001  08  20	 3.425067	 4.253050	 5.247306
2001  08  21	 3.429695	 4.198040	 5.086801
2001  08  22	 3.449862	 4.196701	 5.115941
2001  08  23	 3.444876	 4.247154	 5.155459
2001  08  24	 3.427200	 4.256491	 5.111148
2001  08  27	 3.459296	 4.233551	 5.135322
2001  08  28	 3.420385	 4.203819	 5.016555
2001  08  29	 3.388320	 4.158649	 4.963122
2001  08  30	 3.343016	 4.114496	 4.865411
2001  08  31	 3.357663	 4.166915	 5.033292
2001  09  03	 NaN	 NaN	 NaN
2001  09  04	 3.567021	 4.504031	 5.242666
2001  09  05	 3.461111	 4.199316	 5.170299
2001  09  06	 3.385607	 4.152552	 5.021082
2001  09  07	 3.340699	 4.069982	 4.904200
2001  09  10	 3.248287	 4.070979	 4.834457
2001  09  11	 3.132598	 3.723280	 4.703856
2001  09  12	 NaN	 NaN	 NaN
2001  09  13	 2.750930	 3.623322	 4.462230
2001  09  14	 2.125000	 3.580641	 4.368410
2001  09  17	 2.125000	 3.576997	 4.323330
2001  09  18	 2.125000	 3.561769	 4.348249
2001  09  19	 2.788036	 3.460541	 4.291487
2001  09  20	 2.419975	 3.584176	 4.304384
2001  09  21	 2.784891	 3.528071	 4.369011
2001  09  24	 2.795121	 3.448717	 4.232291
2001  09  25	 2.763970	 3.457325	 4.174707
2001  09  26	 1.875000	 3.393776	 4.141048
2001  09  27	 1.875000	 3.307330	 4.037008
2001  09  28	 1.875000	 3.351223	 4.142954
2001  10  01	 1.875000	 3.343535	 4.119306
2001  10  02	 1.889688	 3.278084	 4.049603
2001  10  03	 1.905802	 3.291591	 4.041361
2001  10  04	 1.915174	 3.283982	 4.009326
2001  10  05	 1.933721	 3.056200	 3.833963
2001  10  08	 1.977761	 3.079028	 3.864953
2001  10  09	 2.280600	 3.125226	 3.821268
2001  10  10	 2.322865	 3.174060	 4.025572
2001  10  11	 2.453707	 3.307416	 4.148184
2001  10  12	 2.431809	 3.215786	 4.191321
2001  10  15	 2.409188	 3.204405	 4.154866
2001  10  16	 2.339442	 3.206933	 4.180000
2001  10  17	 2.392450	 3.273746	 4.236647
2001  10  18	 2.379390	 3.214924	 4.093456
2001  10  19	 2.334232	 3.243591	 4.168341
2001  10  22	 2.417468	 3.253094	 4.152389
2001  10  23	 2.427415	 3.266013	 4.169844
2001  10  24	 2.360850	 3.160297	 4.041055
2001  10  25	 2.288471	 3.108090	 3.944280
2001  10  26	 2.287323	 3.058468	 3.958665
2001  10  29	 1.845730	 3.041763	 3.838976
2001  10  30	 1.495833	 2.875322	 3.798224
2001  10  31	 1.500000	 2.853740	 3.731097
2001  11  01	 1.500000	 3.018254	 3.715095
2001  11  02	 1.504167	 2.874690	 3.725515
2001  11  05	 1.668907	 2.868204	 3.730389
2001  11  06	 1.655596	 2.716697	 3.614679
2001  11  07	 1.648088	 2.700928	 3.609815
2001  11  08	 1.672477	 2.776253	 3.574334
2001  11  09	 1.703325	 2.795122	 3.663851
2001  11  12	 1.692644	 2.817250	 3.686282
2001  11  13	 1.710372	 3.005720	 3.783676
2001  11  14	 2.138134	 3.286586	 4.209235
2001  11  15	 2.756923	 3.523427	 4.460757
2001  11  16	 2.736913	 3.568757	 4.701543
2001  11  19	 2.583949	 3.418332	 4.504061
2001  11  20	 2.732308	 3.479426	 4.438157
2001  11  21	 2.815542	 3.596751	 4.759112
2001  11  22	 NaN	 NaN	 NaN
2001  11  23	 2.836889	 3.792868	 4.970008
2001  11  26	 3.046996	 3.884488	 5.199438
2001  11  27	 3.004762	 3.800086	 4.883853
2001  11  28	 2.926340	 3.847472	 4.920845
2001  11  29	 2.801434	 3.579285	 4.722079
2001  11  30	 2.765301	 3.529890	 4.547946
2001  12  03	 2.648271	 3.563707	 4.553346
2001  12  04	 2.814130	 3.567638	 4.384894
2001  12  05	 3.056565	 3.704755	 4.896224
2001  12  06	 3.128867	 4.015600	 5.272439
2001  12  07	 3.157251	 4.047160	 5.133831
2001  12  10	 3.027059	 3.730516	 4.892181
2001  12  11	 3.008629	 3.633716	 4.766243
2001  12  12	 2.649458	 3.560890	 4.597376
2001  12  13	 2.959633	 3.641558	 4.827529
2001  12  14	 2.992382	 3.709114	 4.724381
2001  12  17	 2.946272	 3.684326	 4.818932
2001  12  18	 2.846932	 3.634827	 4.827538
2001  12  19	 2.818359	 3.559003	 4.491676
2001  12  20	 2.787834	 3.626970	 4.768910
2001  12  21	 2.836050	 3.757843	 4.873961
2001  12  24	 2.834667	 3.771341	 4.722658
2001  12  25	 NaN	 NaN	 NaN
2001  12  26	 2.833448	 3.774290	 4.997673
2001  12  27	 2.800860	 3.602326	 4.775765
2001  12  28	 2.784938	 3.588870	 4.821124
2001  12  31	 2.621838	 3.521663	 4.475893
2002  01  01	 NaN	 NaN	 NaN
2002  01  02	 2.771728	 3.658057	 4.790044
2002  01  03	 2.707566	 3.597598	 4.598505
2002  01  04	 2.677971	 3.591815	 4.617245
2002  01  07	 2.305980	 3.402954	 4.446036
2002  01  08	 2.328751	 3.397501	 4.482525
2002  01  09	 2.429063	 3.360837	 4.348332
2002  01  10	 2.338108	 3.362785	 4.286490
2002  01  11	 2.219043	 3.012780	 4.016599
2002  01  14	 2.269340	 3.051184	 4.044825
2002  01  15	 2.280009	 3.085316	 4.102006
2002  01  16	 2.291385	 3.107993	 4.140386
2002  01  17	 2.350947	 3.356265	 4.337103
2002  01  18	 2.348808	 3.264305	 4.274746
2002  01  21	 NaN	 NaN	 NaN
2002  01  22	 2.416940	 3.358397	 4.357596
2002  01  23	 2.592809	 3.477924	 4.455598
2002  01  24	 2.764254	 3.571059	 4.586413
2002  01  25	 2.793025	 3.673336	 4.561545
2002  01  28	 2.855299	 3.714285	 4.558755
2002  01  29	 2.660471	 3.458734	 4.466317
2002  01  30	 2.667170	 3.522892	 4.555490
2002  01  31	 2.783196	 3.721041	 4.649157
2002  02  01	 2.752312	 3.525790	 4.535396
2002  02  04	 2.643759	 3.433543	 4.506793
2002  02  05	 2.600153	 3.415131	 4.448936
2002  02  06	 2.557151	 3.354187	 4.359682
2002  02  07	 2.571148	 3.504432	 4.487377
2002  02  08	 2.548941	 3.324435	 4.368245
2002  02  11	 2.617315	 3.354667	 4.456837
2002  02  12	 2.728342	 3.500675	 4.579805
2002  02  13	 2.719379	 3.623023	 4.610630
2002  02  14	 2.753516	 3.693654	 4.620960
2002  02  15	 2.695012	 3.453447	 4.582677
2002  02  18	 NaN	 NaN	 NaN
2002  02  19	 2.712746	 3.385168	 4.418367
2002  02  20	 2.757103	 3.414030	 4.562365
2002  02  21	 2.764965	 3.646134	 4.613374
2002  02  22	 2.729934	 3.420706	 4.529721
2002  02  25	 2.672671	 3.599168	 4.611055
2002  02  26	 2.815985	 3.658711	 4.740199
2002  02  27	 2.752129	 3.458075	 4.634145
2002  02  28	 2.844673	 3.666642	 4.593666
2002  03  01	 2.948266	 3.893475	 4.874077
2002  03  04	 3.054622	 4.021496	 4.874758
2002  03  05	 3.256851	 3.923245	 4.906382
2002  03  06	 3.256851	 3.923245	 4.906382
2002  03  07	 3.355514	 4.135824	 4.966758
2002  03  08	 3.569219	 4.408794	 5.517752
2002  03  11	 3.456478	 4.418661	 5.502446
2002  03  12	 3.401195	 4.361231	 5.227884
2002  03  13	 3.331857	 4.276089	 5.120928
2002  03  14	 3.479516	 4.388010	 5.515029
2002  03  15	 3.503767	 4.417943	 5.240449
2002  03  18	 3.455752	 4.378994	 5.372249
2002  03  19	 3.494894	 4.332175	 5.323576
2002  03  20	 3.515621	 4.558233	 5.524889
2002  03  21	 3.550599	 4.535764	 5.580352
2002  03  22	 3.521857	 4.580584	 5.499406
2002  03  25	 3.449530	 4.584123	 5.616879
2002  03  26	 3.414526	 4.444737	 5.532166
2002  03  27	 3.405758	 4.276664	 5.420987
2002  03  28	 3.425172	 4.392017	 5.564251
2002  03  29	 NaN	 NaN	 NaN
2002  04  01	 3.418664	 4.396700	 5.563021
2002  04  02	 3.340643	 4.235027	 5.321719
2002  04  03	 3.320754	 4.201029	 5.012467
2002  04  04	 3.333098	 4.187820	 5.338269
2002  04  05	 3.017607	 4.095352	 5.043039
2002  04  08	 3.101526	 4.092831	 5.065824
2002  04  09	 3.039495	 4.072784	 5.096998
2002  04  10	 3.051947	 4.086590	 5.096942
2002  04  11	 3.137236	 4.076110	 5.024304
2002  04  12	 3.204966	 4.003056	 4.913473
2002  04  15	 3.125724	 4.084529	 4.961491
2002  04  16	 3.178004	 4.152316	 4.979995
2002  04  17	 3.140708	 4.097705	 5.010553
2002  04  18	 3.112075	 4.024919	 4.911339
2002  04  19	 3.152289	 4.010527	 4.962866
2002  04  22	 3.126956	 3.994144	 4.980323
2002  04  23	 3.149177	 4.004235	 5.023655
