Time,mpu,monshk_daily,tf,pf,tf_fa,del,ody
16-Nov-1999,-0.0411920954037519,0.112001304322553,0.0847922240819253,0.055201872452433,0.0777524478534059,0.072562949413046,-0.00594714290463747
21-Dec-1999,-0.00494363989141,0.017178718058486,0.00991864233346862,0.0108543002233665,0.0143010673706447,-0.0047569951935145,-0.00354155806762215
02-Feb-2000,-0.00241007771139001,0.0467367493500393,-0.047399639322337,0.0870632284031744,0.00452663651120618,0.041338165097003,0.00423145873396482
21-Mar-2000,-0.037971772669124,-0.00753981015209088,-0.0063355054434485,-0.00323088237315379,0.00218961136209182,-0.0300640102555116,0.00623967794619739
16-May-2000,-0.027601094903457,0.0474166354900094,0.0609381186720893,0.00400240455937368,0.0484688354556811,0.00333351027147178,0.023792213447468
28-Jun-2000,-0.014555096993463,-0.00558669652896355,-0.0246339499519688,0.013028360232313,-0.0142111455185801,0.00482665278594787,-0.00285555262455115
22-Aug-2000,-0.00715988810864399,0.0159171784642851,-0.017506436419639,0.0307058042214918,-0.00724008802899334,0.0149117333789618,0.0118312137298714
03-Oct-2000,-0.019937565111139,0.036039771200702,-0.00606511857077686,0.0435571248783111,0.0100016952863744,0.0242418398394522,0.00469535274062056
15-Nov-2000,-0.013739140558629,0.00196853633054584,0.00167138208144531,0.00083017766386862,0.00939149676526487,-0.0268811306877935,0.0188920360355092
19-Dec-2000,-0.01218791973429,0.031128592757912,0.044390620127199,-0.000764272263882146,0.024929149932968,0.0113178245211997,-0.0107444202565643
31-Jan-2001,-0.01167286074061,-0.0670065139218946,-0.000314584453722479,-0.0720179200800046,-0.0298504694508381,-0.0188387708439909,-0.0162442467238366
20-Mar-2001,-0.0297461755773301,-0.107557127790787,-0.00314732087989518,-0.113557571278187,-0.0545957283714344,-0.0739320165249424,0.00969464135862964
15-May-2001,-0.00566389461595995,-0.110389833306723,-0.105382797126444,-0.0375382136273061,-0.0897012986186897,-0.0316273325957627,-0.00346801234336747
27-Jun-2001,-0.0190286534560259,0.163572981507398,0.0922761559453686,0.105029395265571,0.0993788551368474,0.0578281601058066,0.0378516623475321
21-Aug-2001,-0.0388026169837661,-0.0535685203957137,0.0117897715485171,-0.0668882400224605,-0.0336556261686356,-0.0537900624420959,0.0207206558364969
02-Oct-2001,-0.0303613594279,-0.145589558479209,-0.0742416142374308,-0.0995845407423953,-0.0453996473811388,-0.0675864307873857,-0.0434139831024599
06-Nov-2001,-0.0359128042124799,-0.170270514129908,-0.103396393127957,-0.103651188723092,-0.32009891455215,0.132511561214116,0.0922754489432722
11-Dec-2001,-0.06812245445154,-0.0687958143745524,0.0190624299875275,-0.0889347249027118,0.0926974620240792,-0.176882392448691,-0.0691319567117386
30-Jan-2002,0.0197032781172299,0.0368152688774629,0.00774771331359817,0.0337098790584445,0.0613902059780075,0.00305945753934487,-0.0349214516082634
19-Mar-2002,-0.0273214765282002,-0.0423974858161259,-0.0319593917343214,-0.0210032945919937,-0.0782594806501097,0.027547937381466,0.0127458552469606
07-May-2002,-0.00379966004670007,-0.0774410644092551,0.0155540814135541,-0.0955444063277977,-0.0286423883135026,-0.0487710820367856,-0.0179922714326779
26-Jun-2002,0.0194818466798499,-0.142875486734066,-0.00165288813119669,-0.152801505083038,-0.0380190135530755,-0.0985511705335453,-0.0347849711591175
13-Aug-2002,-0.06154624473154,-0.100912084828466,0.0320282424954448,-0.133598017664555,-0.0577961229517477,-0.0538343221490669,0.00885634744628161
24-Sep-2002,-0.02332301189924,-0.0184490350036395,0.0183226744425249,-0.0340675323607504,-0.0243338200411226,0.0175050986757738,0.000548663867153382
06-Nov-2002,-0.0456812936805699,-0.100763058523028,-0.216362343281237,0.0586808260940948,-0.128134063350895,0.0390301120635397,-0.00549058835179637
10-Dec-2002,-0.00753267852866002,0.0183918586974998,-0.00318214869183226,0.0222954062486271,-0.0219924284198747,0.0284273409293673,0.0299167556349752
29-Jan-2003,-0.0277543991322799,0.0477905943618464,0.0045957488371461,0.0479837936415618,0.0161355810030446,0.0554792876872683,-0.0151841945213523
18-Mar-2003,0.00892922060406987,0.0635142646282127,0.031523442684717,0.0441132591968619,0.0346373591150249,-0.0018439484072273,0.0211308596544184
06-May-2003,-0.073523417041051,-0.0877643547512667,0.040511947409332,-0.1259809649417,-0.0255875709671724,-0.0857781058089002,-0.010601700826886
25-Jun-2003,-0.000331581757947008,0.222099183607404,0.117468936927764,0.148659884074389,0.149951482967868,0.110862614199586,-0.0234539559235248
12-Aug-2003,-0.02989047438679,-0.0405879176163995,0.0134228249155333,-0.0541527725420067,-0.0195648129232994,-0.0158608030243366,-0.0155784103242319
16-Sep-2003,0.000827653192799982,0.0149064003927211,-0.00305558787631233,0.0184387259155529,0.00168514127530445,-0.0309537876606011,0.0443355007281095
28-Oct-2003,-0.0485951095117301,-0.0783429561492106,0.0211416700504382,-0.100838755527708,-0.0255066523336969,-0.0530476141489278,-0.00971415489818669
09-Dec-2003,0.01972837506018,0.0380209602921624,-0.00832388600115335,0.0474407285225881,0.0210989454640597,0.011926554530562,0.00562105009877159
28-Jan-2004,0.0519857996628801,0.130497747972753,-0.0241701425513513,0.15942595889163,0.0686191064989085,0.0542379602946718,0.000470898404659439
16-Mar-2004,-0.00414096215361015,-0.03832704944787,0.0113257032056799,-0.0500925822538584,-0.00933288368171231,-0.0221481100437277,-0.00749586723433737
04-May-2004,-0.01485468692654,0.00441607363961422,0.00253880914497666,0.00279874047929316,0.00160478729850529,0.0204688542779864,-0.0123560195755917
30-Jun-2004,-0.07441548833236,-0.120566588549738,-0.00755008341492232,-0.124181923437725,-0.0632487727149431,-0.0280949039987337,-0.0367613340444723
10-Aug-2004,-0.00707300579323,0.0872950159151609,0.00792875405130791,0.0880082752463508,0.0451012167140447,0.0225929530113783,0.0214208640782249
21-Sep-2004,-0.0351867596190369,0.0517044886759441,0.0122918322587861,0.0462520705982843,0.032995893653589,-0.00907111757449174,0.0254847266239729
10-Nov-2004,-0.014626286055758,0.0463107575881316,-0.00279307275790053,0.0521028034107228,0.0193233807012605,0.0204079402191482,0.00460355935089365
14-Dec-2004,-0.011335704212704,0.0137297305435054,-0.00141714618168485,0.0159025247871087,0.00541511783579206,0.00790371527194987,0.00135861139004401
02-Feb-2005,-0.00573583066483696,0.0447935315438408,-0.00872122396502876,0.0550517337505479,0.0318959151127844,-0.00431938867346582,0.0230880613233721
22-Mar-2005,-0.026660837100643,0.0998471240576728,-0.0140531911024461,0.118546706769981,0.0518619260366271,0.0446978622315606,0.0141013772355919
03-May-2005,-0.012123741999202,0.0450745464959921,-0.00218176686812495,0.0502968317267877,0.0217280260751509,-0.0113363718885216,0.0308061028040478
30-Jun-2005,-0.011332352978101,0.0222204762257424,0.00245059752234362,0.0220676106756475,0.0193111853387221,-0.0297920119124452,0.0240928823798455
09-Aug-2005,-0.00536029408655703,-0.0147233273027552,0.00516607606710724,-0.0198736568016898,-0.00689962600994355,-0.0172861110596905,0.0063597399429263
20-Sep-2005,-0.0373210219632411,0.0969706789785214,0.0273709253517385,0.083405132880007,0.0582122999200266,-0.00166515591347376,0.0399263242960487
01-Nov-2005,-0.012744324848972,0.0429404919017923,-0.00753286065659597,0.052134235101849,0.00199629746437314,0.0258282279127364,0.0183206607215937
13-Dec-2005,-0.00567137645160698,-0.00903495437040255,0.00522741811846019,-0.0137866407334488,-0.00427226864892173,-0.0043167937970299,0.00117618214657142
31-Jan-2006,-0.010373866181794,0.0110019757507459,-0.00082307759228184,0.0125013731799669,0.00780123268932568,0.0183524100395694,-0.0177447695701285
28-Mar-2006,-0.00683348989759902,0.0995115295109249,0.00488193833987249,0.10353938573674,0.0452828443452216,0.0447045151306215,0.0182067124090427
10-May-2006,-0.011169916615291,0.0223750005041895,-0.00609217636108958,0.0288416762328283,0.0124102623757639,0.00469631217740549,0.00475741996334778
29-Jun-2006,-0.00284535742708791,-0.0818863127436919,-0.0175402698623164,-0.074741372199064,-0.0515445991566652,-0.0055149359944825,-0.0256928017041558
08-Aug-2006,-0.018295936482249,-0.0322136870727881,-0.0453915157709896,0.000368228176133883,-0.0322372892905125,0.00798893797821128,-0.0163221962627178
20-Sep-2006,-0.00323993846405102,0.0133219020170276,-0.000508387780265545,0.0147598331476638,0.011501415584298,-0.0312710661233302,0.0264006382414612
25-Oct-2006,-0.00821524589225198,-0.0184182687761407,0.00634561161688368,-0.0247706733360301,-0.00402377935723974,0.000926517318690771,-0.0202839015024724
12-Dec-2006,-0.00791040298286794,-0.0188260973026145,0.00725437001830215,-0.0259133649754702,-0.00202322120995436,-0.0220677880537385,-0.00455944481529634
31-Jan-2007,-0.0132541153017179,-0.00911628808958223,0.00520998873076928,-0.0138608719391175,-0.00182001451835853,0.00236908128030757,-0.00641580774509272
21-Mar-2007,0.00214926788620395,-0.0782036688890831,0.0188740748614044,-0.0989346697690673,-0.0378315514979283,-0.0315528782578634,-0.0225419626875431
09-May-2007,-0.023159877363545,0.0443155071088889,-0.00902708601838661,0.054772791668483,0.0176964314659788,0.0205854459742937,0.00635590029231366
28-Jun-2007,-0.011438326131155,0.0665442140469025,-0.0136924877951683,0.0823531605540122,0.0284102627314411,0.0318383326827109,0.0138079894956778
12-Aug-2009,-0.0445219172584801,-0.0811945505558076,0.011701969999236,-0.0966128225737279,-0.0403047912461923,-0.0345070040976084,-0.0186667377872254
23-Sep-2009,-0.0366600031668201,-0.060870301597148,0.00496439272255461,-0.0694835335417624,-0.0334937177011982,-0.0185029403465347,-0.0090115280160308
04-Nov-2009,-0.0293921674547299,-0.0190946385689722,0.00589553323068988,-0.025151970856284,-0.0190284345403979,0.0396833565770466,-0.0505287898690486
16-Dec-2009,-0.0501974433636398,-0.0311855099585198,-0.00508192281770993,-0.0297004887567953,-0.021098353269205,0.0078409710661461,-0.0176963592462072
27-Jan-2010,0.02725939851509,0.0413080732390583,-0.00859466314950799,0.0511950534174688,0.0194581815008014,-0.00662360627081804,0.0204605679213323
16-Mar-2010,-0.03065812873726,-0.0408515579149329,0.0082764869061838,-0.050456643707464,-0.0120423124172153,-0.0258196975632532,-0.00185978983513555
28-Apr-2010,-0.0337473177102801,-0.00288213524570527,-0.0042828341847106,0.000204410194841086,-0.017508294741595,0.0439871971337552,-0.0214481852774017
23-Jun-2010,-0.00344483782469196,0.0203736848276181,-0.005174996000633,0.0259740205082018,0.0162711505714185,-0.0308265700525753,0.0341162915196458
10-Aug-2010,-0.020621615975022,-0.0205398496845311,0.00617513813770088,-0.0269267778655234,-0.0043207551546133,-0.00437044643118564,-0.0250332252083536
21-Sep-2010,-0.0462182328694269,-0.0418125077526478,0.0114522640212003,-0.0539492625869321,-0.0198373104195422,0.0192571301088135,-0.0407294632915849
03-Nov-2010,-0.0338450092041831,-0.00807870794259321,0.00455225831816824,-0.0122332009222641,0.0128470240128141,-0.0141940791306298,-0.0295998597417493
14-Dec-2010,0.0212430532129739,0.0341276734609067,-0.00728856678421364,0.0424413565500694,-0.0152275625711989,0.0553870205172889,0.000794472526942849
26-Jan-2011,0.00891435660572693,0.0165388190554512,-0.00199378538339946,0.0193779075999282,0.0023964060372829,0.0282686064815336,-0.0248695163917999
15-Mar-2011,0.00680791992929897,0.0163404736975684,-0.00213800171623419,0.0192755521617347,0.0115502625354697,-0.0116384738183188,0.0206835635578655
27-Apr-2011,0.00194128445351205,0.0146969172241228,-0.00200261314205705,0.017398389714297,0.0172480294534847,-4.67760701241296e-05,-0.00290163369095192
22-Jun-2011,-0.01491461705245,0.00167077387583659,-0.00317181124730235,0.00425504066593476,0.00506906977907952,-0.0223039061503642,0.0143332699943572
09-Aug-2011,-0.137036042395322,-0.0453091038681427,0.0127760159038098,-0.0587439236830692,0.00019501794611593,-0.0307985603420217,-0.0183323282812556
21-Sep-2011,-0.00104938004458899,0.054974671641757,0.0087969202947759,0.0524818505266176,0.0372783801934697,0.00351779950183333,0.0435114568980005
02-Nov-2011,-0.025603891620997,0.00196853633054117,0.00167138208144569,0.000830177663863285,-0.00323739626904172,0.0292974498751203,-0.0203936947965598
13-Dec-2011,0.000372624862822968,0.0215674996851604,-0.00614300408952596,0.0280101631361563,0.0147248593769826,-0.00993964367079328,0.0156421726199433
25-Jan-2012,-0.016831144570492,-0.00685541992105205,0.00311286702091632,-0.0098006816509689,0.00915545890857812,0.00566719005501859,-0.028634891908369
13-Mar-2012,0.018137963035683,0.0328592292452375,0.000683238048650333,0.0349076332754502,0.00996688709213775,0.0440924261247094,-0.0251977312754725
25-Apr-2012,-0.012359476841298,-0.0151737220047195,0.00273155610983303,-0.0184763882390861,-0.0100245778513618,-0.00212396496674254,-0.00504919570841423
20-Jun-2012,-0.00770237569468496,0.00456591044005086,0.00361021852015359,0.00213164419592002,0.00440913471716326,0.000819488921145566,-0.000452389551549256
01-Aug-2012,-0.00447528267957098,0.0146599159884291,1.74522445664783e-05,0.0157960637151182,0.00317258790975061,0.0260337865420992,-0.0142236030408129
13-Sep-2012,-0.023460841492298,0.000295895195131949,0.00837707380294104,-0.00616016269418141,0.00713076825344227,0.059297650995351,-0.0666243917155243
24-Oct-2012,-0.012092656011802,0.00313406836904278,0.00123013145390908,0.00242839802924598,0.000107407718707639,-0.0113274620589666,0.0075146487442546
12-Dec-2012,0.000812125919774975,0.00566347780391947,0.000491846531671347,0.00572719419819422,0.00696675027125058,0.0056188228851744,-0.0101031022525693
30-Jan-2013,0.00104806164980803,0.00149051189559252,0.00136552002808659,0.000551235581802961,0.00435870642510849,0.0143644752467217,-0.00751951312369439
20-Mar-2013,-0.013057405614335,-0.0010388975392842,0.00210380495032433,-0.00274756058714531,-0.00225271827736281,0.00203883830639463,-0.000540238791660903
01-May-2013,-0.00274374166619601,0.00730703427737225,0.000356457957492117,0.00760435664564128,0.00583782466273097,-0.0406878903089718,0.0337536706576086
19-Jun-2013,0.00745938574873001,0.0352537882995014,0.0067400411618845,0.0328053312922922,0.0112319481543291,0.00964146813138532,0.0224709413762092
31-Jul-2013,0.00349937559448704,0.00566347780392198,0.000491846531669633,0.00572719419819826,-0.00287833460298375,0.0409583015302627,-0.0225185490177009
18-Sep-2013,-0.036705436914083,-0.0119253766015281,0.00578662793248389,-0.0173362547519371,0.00401279085336574,0.0189292525616131,-0.022987540565248
30-Oct-2013,-0.00706568335833896,0.00566347780392198,0.000491846531669633,0.00572719419819826,-0.00111398082366527,0.00314211938064926,0.00039866622477659
18-Dec-2013,-0.00591705345765603,0.0116098800102778,0.00700635857122621,0.00710125891753949,0.00712071248972693,-0.00730333479912032,0.0107002576257387
29-Jan-2014,-0.011075897803553,0.00196853633054117,0.00167138208144569,0.000830177663863285,0.00630343229479124,-0.00782318233863144,0.00552238769287647
19-Mar-2014,0.017244396823796,0.0248958886828198,-0.00493832344332042,0.0306678055957726,0.00680545327013809,0.00133220040888466,0.0197607053242668
30-Apr-2014,-0.01367434629855,0.00497597020037507,0.00123895921256582,0.00440791591488203,0.000930806564143735,0.00210969603490167,-0.0005933122513263
18-Jun-2014,-0.002837862849696,0.0112003211086287,-0.000678861259447122,0.0126037286181604,0.00971044487026663,0.00701873359341781,-0.00454067411298936
30-Jul-2014,0.010629113328191,0.0200354151709453,-0.0033175372660094,0.0241725686960648,0.0037988130042256,0.0127668961960348,0.00339121323712646
17-Sep-2014,-0.00562861328734299,0.0112114589193488,-0.0018760523265375,0.0135417093812281,0.00278613166157361,-0.049924447413576,0.0385434758161518
29-Oct-2014,0.015275220618347,0.0454831261638554,0.00955861201491234,0.0416568361767037,0.0300882994688229,0.016713193004097,-0.00182145267644796
17-Dec-2014,-0.00783918103954195,0.0266431367574724,0.00935138473737772,0.0214996750720593,0.00424638239881727,0.0208219775426139,0.0038939508607931
28-Jan-2015,-0.0116654850649081,-0.00289193718132803,0.00329216825875674,-0.00566505923583886,0.0101371519451219,-0.0420315049646818,0.0155237110720597
18-Mar-2015,-0.037479957752049,-0.0778666620894285,0.0128535538717042,-0.0939146521055763,-0.0329205084591235,0.0150358300927126,-0.0521189584599338
29-Apr-2015,-0.00168967876683801,0.0110019757507492,-0.000823077592283095,0.0125013731799714,-0.00367463835048729,0.0220895289590272,-0.00970196040141011
17-Jun-2015,-0.0126937436255909,-0.0260842657072368,-0.00162227560220319,-0.0268750696655928,-0.0155367829126623,-0.000323177234816178,-0.00564952946609248
29-Jul-2015,-0.001692254005906,0.0177043510939567,-0.00243503601093692,0.0209761279653158,7.01824656521552e-05,0.0306970761371845,-0.00375860021442341
17-Sep-2015,-0.0385139015606051,-0.103756475784254,-0.0556936496676798,-0.0688168186942867,-0.0688083612372671,-0.0113860459314946,-0.0211872320190437
28-Oct-2015,0.012437181687812,0.0838191962089345,0.00141310519670511,0.0892994180046547,0.0458339620929542,0.0178963974385642,0.02449389011103
16-Dec-2015,-0.029117754695869,0.0448874738636921,0.0164978723137634,0.035647289240771,-0.00507825458145649,0.036469813295582,0.0336075598892875
27-Jan-2016,-0.0137215022178759,0.00971202180145614,-0.00693274092614965,0.0158357894042505,0.00177411809185631,0.0213454254813592,-0.013182755582358
16-Mar-2016,-0.039264497769806,-0.0967288168880471,-0.0184313327079683,-0.0900586471883095,-0.0580935473243545,0.0279195147890511,-0.0632685428988869
27-Apr-2016,-0.013691905133447,-0.00243797738665064,-0.0044386243820786,0.000803895584507868,0.0138691281076669,-0.020592219873399,-0.0107941926454268
15-Jun-2016,-0.007457080862459,-0.0311444204520887,-0.00652351713410208,-0.0285411733358803,-0.00773532756301103,-0.0187101438927634,-0.0235734725329585
27-Jul-2016,-0.003483666679233,-0.00914035272985429,-0.00282666596342562,-0.00767085920083165,-0.00455724157280746,-0.0138519915037792,0.00524576010775306
21-Sep-2016,-0.00896544461184201,0.00264384305642041,-0.0454948841692525,0.0380392733398022,-0.00813570235541424,0.0206863186743609,-0.0120439938286188
02-Nov-2016,0.00175580539056303,0.00378472931980722,-0.000382989134476658,0.00437775542859454,0.00309957754853298,-0.0170418699489363,0.0164821519105508
14-Dec-2016,-0.00102952847745597,0.0577313956060162,-0.0134481939227864,0.0726602820022323,0.0286184681786393,0.0011634372639054,0.0262921825871811
01-Feb-2017,-0.00845522095220902,0.0373435795085296,0.0241934844190385,0.0215596101013848,0.0258087536792604,0.0120873545694724,0.00561198099909774
15-Mar-2017,-0.00645350744985002,-0.0316117303215528,0.0164482822607541,-0.0468127083441603,-0.00449298612590932,-0.00454725509154287,-0.0224825673811429
03-May-2017,-0.002921463168639,0.0269861334899148,0.00142928550591058,0.0279969314041824,0.0131897374708732,0.00447255256216546,0.0122007597477346
14-Jun-2017,-0.014116876615857,-0.0123254358491827,0.0150431967161961,-0.024927196298908,-0.000801120479167569,-0.0530320278346163,0.0294936487832327
26-Jul-2017,-0.00261689628730699,-0.0188962932110821,0.00603974956352249,-0.0250496154180811,-0.00274068885272563,-0.0139807537472686,-0.0070477811400832
20-Sep-2017,-0.011054977941823,0.0422641221089603,-0.00798293904279019,0.0517529375815948,0.021875150722719,0.00046420438984524,0.0199653941840375
01-Nov-2017,-0.00103563009026003,0.0248411023393596,-0.00355852490548238,0.029541515269727,0.0143396670121761,0.00634031166757983,0.00588857687904949
13-Dec-2017,-0.011909861172935,-0.0120873468764578,0.010905370615942,-0.0214700273407332,-0.00422167757407402,-0.0279306440111475,0.0141733840539241
31-Jan-2018,0.00026150024321997,0.0253216140836047,-0.00119091496046044,0.0282284772252434,0.00326038724701575,0.0217414318271793,0.000114382947220074
21-Mar-2018,-0.00329138594336603,0.00504216354493521,0.00585712938669146,0.000907368457263132,0.0014894868102366,0.00911660773443808,-0.00383451705004242
02-May-2018,-0.003594821805535,0.0103144681471976,-7.59649113865228e-05,0.0111820948966499,0.00185192092670263,0.0102961663805044,-0.00226913944932881
13-Jun-2018,-0.025666071177268,0.0251729603710861,-0.0138743395970893,0.0378781827789691,0.0236835244640729,-0.010466759816152,-0.00514338320634566
01-Aug-2018,0.00266873097310699,0.0153836171467052,-0.00691783035470263,0.0219406246780746,-0.00259026116201517,0.0173236042957963,0.00153173116888032
26-Sep-2018,-0.000203741685726011,0.00313406836903811,0.00123013145390946,0.00242839802924065,0.00573931231618279,-0.014249621974777,0.0101705093081158
08-Nov-2018,-0.0104859932061919,0.0252802712412893,0.00308589219408626,0.0248759882999657,0.0121637481954224,0.00530922471063435,0.00842423881435503
19-Dec-2018,-0.02422551792413,0.0342936188622385,0.0376175368825161,0.00788761156961756,0.0281306955779748,-0.00939914315177784,0.0165447218102602
30-Jan-2019,-0.031998607510302,-0.0188962932110854,0.00603974956352375,-0.0250496154180856,-0.013029100093389,0.0362576426751602,-0.0432088552761395
20-Mar-2019,0.009039096762958,-0.0242895880270855,0.0193391419286268,-0.0411522963062256,-0.00703775968163259,5.21698936788913e-05,-0.0171226333828279
01-May-2019,-0.01709971651326,0.0385523508607311,-0.0181853746998112,0.0556411768927583,0.0209180321042388,-0.00437115016320333,0.0220640379956429
19-Jun-2019,-0.019768946869467,-0.118822790569411,0.0106066810160088,-0.136344755999434,-0.06713455671178,-0.00821006144449367,-0.0434808139988666
31-Jul-2019,-0.016807837841469,0.0990781620468524,0.0568617661396041,0.0628681449032694,0.0636153689175386,0.0178844051106205,0.0187443806055362
18-Sep-2019,-0.029419502551467,-0.00211443184857518,-0.0365990464276294,0.0260273482827743,-0.00344738349796059,-0.035564166545237,0.0338541031819889
30-Oct-2019,-0.01530982217913,-0.0104323066882459,-0.0175211682984932,0.00230135883057566,-0.00580872570818632,-0.0293068972324236,0.0198086380162277
11-Dec-2019,-0.00558152417323399,0.00312916740123236,0.00501763267564169,-0.000506336686092137,0.00725307015720775,-0.00676730249372592,0.00317509093904475
29-Jan-2020,0.012107117826861,-0.0103339792456692,0.022347270242507,-0.0284289159261696,0.00465823426606783,-0.0143387781986528,0.000877090413299448
29-Apr-2020,0.00538136683071699,-0.020655404911649,-0.0318688092359876,0.00237376221838859,-0.0173437760476392,-0.000756906847009945,0.00490596590815459
10-Jun-2020,-0.00573152737294502,-0.0149265158271332,-0.00105025594456625,-0.0152847467782165,-0.00348437194124568,0.00422036626588032,-0.0174245713672519
29-Jul-2020,-0.00459503508820303,-0.00179660105129867,0.00163629717644086,-0.00320308931307242,-0.00738003424272395,0.0155903348463505,-0.0122986819623524
