Time,mpu,monshk_daily,dSVENY05,dSVENY10,sp_daily,dvix,dollar_ret_pm,esdummy,fomcdum
01-Mar-1994,0.047284591275898,0,0.130715901999999,0.120004929999999,-0.00579664765455146,0.960000000000001,-0.00257446425775831,0,0
02-Mar-1994,0.0409500945246299,0,0.0149987310000004,0.00739210400000001,0.000796332568313574,0.249999999999998,0.00116407556606521,0,0
03-Mar-1994,0.01017160523789,0,0.0495003569999994,0.0552402910000005,-0.00388004191044189,0.280000000000001,-0.000860739671800811,0,0
04-Mar-1994,0.05116393735373,0,0.0329825150000005,0.0013294290000001,0.00372941418512074,-0.359999999999999,-0.00226837940163091,0,0
07-Mar-1994,-0.00268851804663006,0,-0.0414703269999999,-0.0473565330000003,0.00465844026893247,-1.74,-0.000706254849823421,0,0
08-Mar-1994,0.0139883577291902,0,0.0621786679999996,0.0376742090000004,-0.00220842721016279,1.97,0.000549938332916469,0,0
09-Mar-1994,0.0421778201571199,0,0.00303942499999987,0.00486641999999993,0.00252962382454669,-1.82,0.00337568638695554,0,0
10-Mar-1994,0.04969498529321,0,0.075030162,0.118354687,-0.00678872596749969,2.14,0.00245854748647015,0,0
11-Mar-1994,-0.0115146841701401,0,-0.0136353079999996,-0.0382729640000008,0.00546040011605342,-1.68,0.00172502895815409,0,0
14-Mar-1994,0.00426087649503004,0,0.0427300829999995,0.0358844440000006,0.00203466007827391,1.74,-0.00222678385950907,0,0
15-Mar-1994,-0.02142317842396,0,-0.0168812300000001,-0.0313502359999998,-0.00081336688951783,-1.83,-0.00238882341687307,0,0
16-Mar-1994,-0.0570885214835899,0,-0.0717410969999994,-0.0844099840000005,0.00514722565845993,-0.27,0.0019472392942792,0,0
17-Mar-1994,-0.010465603106,0,0.0106770090000001,0.0108574610000005,0.00314782672080494,-1.75,-0.0016063232267192,0,0
18-Mar-1994,0.02518685345607,0,0.0992442709999999,0.0942983029999995,0.000339725684525227,0.56,-0.00196643534172469,0,0
21-Mar-1994,0.0295878027295799,0,0.0629653979999993,0.0409155100000005,-0.00536397408123079,1.02,0.000271708566205121,0,0
22-Mar-1994,-0.07107689358483,-0.079669427136292,-0.116405374999999,-0.105021916,0.000554716554288959,-0.949999999999999,0.000642470025231782,0,1
23-Mar-1994,-0.00242437787437,0,-0.00795518199999989,-0.00520822899999995,-0.000554716554288959,-1.08,0.00228558475189486,0,0
24-Mar-1994,0.0620014009437602,0,0.149545062,0.159863845999999,-0.0089829049679393,1.12,0.0011645076439897,0,0
25-Mar-1994,-0.0160447207924501,0,0.0208259709999998,0.0205789890000005,-0.00815205454871659,0.24,0.00107196136103925,0,0
28-Mar-1994,0.00928311970403994,0,0.0242381549999999,0.00329835199999984,-0.00126004711144745,1.23,-0.000900062939138451,0,0
29-Mar-1994,0.0315923365585,0,0.0840670230000002,0.0903780639999994,-0.0164829019045216,1.59,-0.0017152915401422,0,0
30-Mar-1994,0.00974104748972016,0,0.0648520609999998,0.0724748180000008,-0.0154341404528955,2.1,-0.00110145571118117,0,0
31-Mar-1994,0.0100269449895498,0,-0.00618929999999995,-0.00371699600000053,0.000493652134238687,1.86,0.00196154234069063,0,0
01-Apr-1994,NaN,0,0,0,NaN,NaN,NaN,0,0
04-Apr-1994,0.22382002545339,0,0.39290655,0.382436092,-0.0154859055192107,3.42,NaN,0,0
05-Apr-1994,-0.0389680726441699,0,-0.184708434,-0.198099419,0.0211231707569492,-5.74,-0.0127688238837519,0,0
06-Apr-1994,0.00625801108060009,0,-0.041414412,-0.0369347959999997,-0.000535557950198218,-0.75,0.00135305712318896,0,0
07-Apr-1994,-0.04212606145148,0,-0.0425223500000005,-0.0405091940000002,0.0062964332522375,-0.399999999999999,0.00406095193735716,0,0
08-Apr-1994,0.0372160973008699,0,0.0848670450000002,0.060892494,-0.00841894313998903,-0.0599999999999987,0.00121299006488265,0,0
11-Apr-1994,0.00128260909833999,0,-0.00846144999999954,-0.0121937909999996,0.00617634436497028,-0.310000000000002,0.000690419596512525,0,0
12-Apr-1994,-0.04274392231072,0,-0.0650343090000005,-0.0479126479999996,-0.00512567532184338,-0.189999999999998,0.000222432873949264,0,0
13-Apr-1994,0.0348436588728001,0,0.0685392460000003,0.0843837759999992,-0.00293120148806025,0.599999999999998,0.000919808434838715,0,0
14-Apr-1994,0.01301571786985,0,0.0321132390000001,0.0389047180000004,0.000268854182439604,-0.75,-0.00207641172773891,0,0
15-Apr-1994,-0.00155459599906016,0,-0.0096885750000002,-0.0424456090000005,-0.00044817604148939,-0.289999999999999,-0.000322624539898031,0,0
18-Apr-1994,0.0383625183384602,0.206933683090613,0.188443576,0.154640145,-0.00837239781474963,1.24,0.00101423487786866,0,1
19-Apr-1994,0.00774675086549004,0,-0.0377852909999996,-0.0676803079999999,0.000180831638910917,-0.289999999999999,0.000933256867384959,0,0
20-Apr-1994,-0.0471595629371302,0,-0.0470491000000006,-0.0356920010000001,-0.0013115162987889,0.0800000000000018,0.00391378251386552,0,0
21-Apr-1994,-0.0550571509001099,0,-0.141288774,-0.16845058,0.0152020351966557,-2.08,0.000691173944319563,0,0
22-Apr-1994,0.0101678572103701,0,0.0358763560000002,0.0241327440000001,-0.00245438558741728,0.00999999999999979,0.00127788385335334,0,0
25-Apr-1994,-0.00420715656178006,0,-0.0550383110000006,-0.0949663749999994,0.011284714511401,-0.68,0.00136707293570459,0,0
26-Apr-1994,0.0061884795815299,0,-0.0160055739999994,0.000178276999999838,-0.00185720722201399,-0.459999999999999,0.00265238068510141,0,0
27-Apr-1994,NaN,0,0,0,NaN,NaN,0.00161355387110115,0,0
28-Apr-1994,0.10047016233694,0,0.177686699,0.158523183,-0.00614892332602057,0.709999999999999,0.0049042630697669,0,0
29-Apr-1994,0.03111141396185,0,0.0123821379999995,0.054344961,0.00402217846480646,-0.74,0.00395214274174601,0,0
02-May-1994,0.00617326704069998,0,0.044170426,0.0294769129999999,0.00466847841878071,0.34,0.000250360472007434,0,0
03-May-1994,0.000982265842120134,0,0.0374246350000007,0.0110565170000001,2.20959111150165e-05,-0.299999999999999,0.000616799120000824,0,0
04-May-1994,-0.0173815126652501,0,0.0114329909999995,0.00354068000000041,-0.00289582517921705,0.479999999999999,-0.00416167296262578,0,0
05-May-1994,-0.00721817241308997,0,-0.0306544180000001,-0.0246844460000002,-0.000752953191904382,0.270000000000001,-0.00378976549081067,0,0
06-May-1994,0.04689188584368,0,0.23753555,0.231378434,-0.00791818628285323,0.52,0.0019404311127933,0,0
09-May-1994,0.10176476549467,0,0.135744672,0.118159824,-0.012357763739149,1.08,0.00184831105536477,0,0
10-May-1994,-0.0180624882749101,0,-0.148391598,-0.17874744,0.00830777785906722,-0.970000000000001,-0.00646861850318362,0,0
11-May-1994,0.0415891366058601,0,0.0866337420000001,0.131956590000001,-0.0101860486340879,0.360000000000001,0.000981514846171731,0,0
12-May-1994,-0.0581406944565899,0,-0.0454832590000001,-0.0264539629999998,0.0051059937093223,-0.0899999999999999,0.00119979388614278,0,0
13-May-1994,-0.0509640249894301,0,-0.0795814849999994,-0.0183332640000007,0.00087852102962227,-0.920000000000002,-0.000539851417106403,0,0
16-May-1994,-0.00995447141915995,0,-0.0483775660000001,-0.0591775819999993,0.000787673196099625,0.130000000000001,0.00115193478484747,0,0
17-May-1994,-0.10086970033431,-0.139500230981377,-0.190055393000001,-0.217269206,0.0109190557067009,-0.59,0.000498948537603942,0,1
18-May-1994,0.00352542218601992,0,-0.0403163209999997,-0.0381288910000004,0.00956755911700657,-1.53,0.00621603460178923,0,0
19-May-1994,-0.00632326978497,0,-0.0865583040000004,-0.0743666049999998,0.00613076172357552,-0.220000000000001,-0.00157421946219258,0,0
20-May-1994,0.0739208677493801,0,0.0639402640000002,0.0472900420000002,-0.00342330366993426,0.459999999999999,0.00273913191419746,0,0
23-May-1994,0.06911281156273,0,0.159558634000001,0.166837774999999,-0.00378805226046897,0.700000000000001,0.00147162593902017,0,0
24-May-1994,-0.00415575780255018,0,-0.0145923000000003,-0.0349538520000001,0.00354618929188266,-0.76,-0.00375643034943591,0,0
25-May-1994,0.00387326868221005,0,-0.0234271579999996,-0.0424859419999999,0.00335839202791988,-0.300000000000001,0.00200692588203788,0,0
26-May-1994,-0.03197330193377,0,-0.0425929820000004,-0.00785064999999996,0.00157653197691499,0.0700000000000003,-0.00147303528513903,0,0
27-May-1994,0.00416169484543016,0,0.041270463,0.023086535,0.000590533606612986,-0.00999999999999979,0.00242213107816962,0,0
30-May-1994,NaN,0,0,0,NaN,NaN,NaN,0,0
31-May-1994,0.0114854542090099,0,0.0444344540000001,0.065967004,-0.00181650250053433,0.539999999999999,-0.000586393785122807,0,0
01-Jun-1994,-0.03332329612348,0,-0.039189522,-0.048815512,0.00247230824805467,-0.309999999999999,0.000176081166472591,0,0
02-Jun-1994,-0.05375578717563,0,-0.0571702040000002,-0.0482166049999995,4.36784372546128e-05,0.00999999999999979,-0.00227840593915854,0,0
03-Jun-1994,-0.07971400323176,0,-0.0905783370000002,-0.109202098,0.0054043823986385,-0.540000000000001,-0.00426404995062548,0,0
06-Jun-1994,0.01337076828049,0,-0.0844425559999999,-0.0940662220000004,-0.0027203202516759,0.84,0.000214452273530927,0,0
07-Jun-1994,-0.03855178295494,0,0.0372007249999999,0.0452838269999996,-0.00146117419692882,0.0200000000000014,0.00141392647012497,0,0
08-Jun-1994,0.03003875418924,0,-0.00272989099999954,0.0131331190000008,-0.00251290574142171,0.27,-0.00064852081466554,0,0
09-Jun-1994,0.01927770621831,0,0.0138530569999995,0.0140238739999994,0.00174875883954506,-0.109999999999999,0.000546186368676223,0,0
10-Jun-1994,-0.000382306878780048,0,0.0578484990000003,0.063246887,0.0017675978149585,-0.520000000000001,0.0010109716979628,0,0
13-Jun-1994,0.0241175166108001,0,0.0577894250000002,0.0168938920000006,0.00093703874077633,-0.77,0.00627244252598505,0,0
14-Jun-1994,-0.04768940610323,0,-0.0828010130000001,-0.0569605760000007,0.00709736122263216,-0.32,-0.00277317852313104,0,0
15-Jun-1994,0.0141548772233799,0,0.0918343799999999,0.111936834000001,-0.00381376014947588,-0.0800000000000001,0.00347281714597742,0,0
16-Jun-1994,-0.0183157308405799,0,-0.0263891049999998,-0.035567704,0.00286168389945107,-0.299999999999999,-2.75309327282848e-05,0,0
17-Jun-1994,0.00635213038190985,0,0.0642283560000001,0.0929735349999996,-0.00756208862576724,1.09,0.00903933459617324,0,0
20-Jun-1994,0.02073845513587,0,0.031715363,0.00188913100000043,-0.00649942857831398,1.65,0.00424743468958835,0,0
21-Jun-1994,0.03788262535438,0,0.0660803109999994,0.058929462,-0.00913090521148519,0.739999999999998,0.00503689398300538,0,0
22-Jun-1994,-0.01196527353199,0,-0.0714989209999999,-0.106411432000001,0.00386984553682623,-0.68,-0.00572838203233249,0,0
23-Jun-1994,-0.00598870088873005,0,-0.039081307,0.00212200700000054,-0.00766573896578748,0.0999999999999996,-0.000891797347862397,0,0
24-Jun-1994,0.0260845317315301,0,0.125129451,0.118159852,-0.0153068597180939,2.6,0.00646837739293643,0,0
27-Jun-1994,0.00999248081804982,0,-0.0320140800000006,-0.0449360780000001,0.0101336883439043,-1.19,0.000106844247862961,0,0
28-Jun-1994,0.0495888006409901,0,0.0822028870000002,0.0967501430000004,-0.00277595600826874,-0.49,0.0025549736827921,0,0
29-Jun-1994,0.00736585670916989,0,-0.00470322400000001,-0.00190869000000049,0.00349110342053294,-0.619999999999999,-0.000181937410640536,0,0
30-Jun-1994,0.0267284127754901,0,0.0966231720000001,0.128343093,-0.00753454853257551,0.550000000000001,-0.000286885164999331,0,0
01-Jul-1994,0.0165168754131,0,-0.00625452500000012,-0.0216961379999994,0.00433484793439831,-0.610000000000001,-0.00312815830750705,0,0
04-Jul-1994,NaN,0,0,0,NaN,NaN,NaN,0,0
05-Jul-1994,-0.00290830383547003,0,-0.0280038769999997,-0.0430315750000005,0.000380884414044047,0.56,-0.00026087581729273,0,0
06-Jul-1994,-0.03618313840441,-0.0115623447152334,-0.0107950570000002,0.0245359270000005,-0.000537792730048281,-0.220000000000001,0.00181980908027709,0,1
07-Jul-1994,-0.0218988869635599,0,-0.0313422359999995,-0.0269280470000002,0.00503069774531184,-0.69,0.000917586045911111,0,0
08-Jul-1994,0.05430141110862,0,0,0,0.00260595741591185,-0.75,0.00680823045868719,0,0
11-Jul-1994,0.02021949795656,0,0.189288464,0.160860426,-0.00331990818232608,0.57,0.0133271956516268,0,0
12-Jul-1994,-0.0239379568045601,0,-0.047651246,-0.0631157240000002,-0.000245501722804242,-0.43,-0.000566168708744073,0,0
13-Jul-1994,-0.0249240801200399,0,-0.0119698890000004,-0.014490221,0.00173974924550535,-0.98,-0.00455897624262885,0,0
14-Jul-1994,-0.0679945877494601,0,-0.175846988999999,-0.179726161,0.0103754071545108,-0.779999999999999,-0.00578811902951124,0,0
15-Jul-1994,-0.02754788122848,0,-0.00311191700000002,0.0162537590000005,0.00165276543763238,-0.360000000000001,0.00124189661555231,0,0
18-Jul-1994,-0.01183815549385,0,-0.0514920980000007,-0.059670519,0.00233125310483917,0.16,0.000202059310055399,0,0
19-Jul-1994,-0.00989231519565004,0,-0.0624352159999999,-0.0337993819999998,-0.00299207338314211,0.210000000000001,-0.00616746567852761,0,0
20-Jul-1994,0.0462818792748501,0,0.104280653,0.0840728039999998,-0.00499190183003595,0.0499999999999989,0.0018343749696722,0,0
21-Jul-1994,0.02722391427601,0,0.047697823,0.0175557560000001,0.00223394881737704,-0.0499999999999989,-0.00783549275175111,0,0
22-Jul-1994,0.00194857911992008,0,0.0263909360000003,0.0113297960000001,0.00110409412920998,-0.43,-0.000265087562184457,0,0
25-Jul-1994,-0.00644596996821001,0,-0.0172528280000002,-0.0322957120000007,0.00251281876809273,0.24,0.00248944863026976,0,0
26-Jul-1994,-0.04149143818135,0,0.00421888899999967,0.0191757190000006,-0.00196122850120606,0.199999999999999,0.00157784303151966,0,0
27-Jul-1994,0.0152011372779199,0,0.0647786040000007,0.0511294470000001,-0.00174401599948926,0.27,0.00156595958282539,0,0
28-Jul-1994,0.000964637031340088,0,1.51409999995522e-05,0.00221868099999956,0.0036832079342819,0.0999999999999996,-0.00726602140802733,0,0
29-Jul-1994,-0.0362084054135401,0,-0.238931226,-0.204833886,0.00881105974300223,-0.899999999999999,0.00353486696870756,0,0
01-Aug-1994,0.00407789134723013,0,0.0228302469999999,-0.00230435999999923,0.00598302597398437,0.0399999999999991,0.000879979578527099,0,0
02-Aug-1994,-0.00377178361552,0,-0.0290122229999996,-0.0306453590000002,-0.000976620401838879,0.0999999999999996,-0.00249755737868832,0,0
03-Aug-1994,0.00505635067061982,0,-0.0126276280000006,-0.00118339800000022,0.0019305956915554,0.0800000000000001,0.00198301097166162,0,0
04-Aug-1994,-0.00824315312992985,0,0.0195720990000003,0.0317894340000002,-0.00663157940504533,0.83,-0.00243202709491448,0,0
05-Aug-1994,0.0493305657466598,0,0.185442393,0.119461485,-0.00286185301511743,0.16,0.0040677138443614,0,0
08-Aug-1994,0.00522259215654008,0,0.00844498600000065,0.0117706670000004,0.00174871405769217,0.0700000000000003,-0.00226487180488139,0,0
09-Aug-1994,0.00194322361047994,0,0.040740392,0.0515372730000001,6.55114032248605e-05,0.129999999999999,0.000284658107200984,0,0
10-Aug-1994,-0.0197959350213699,0,-0.0137433040000001,-0.0045381950000003,0.00518389999591662,-0.629999999999999,-0.00189913021613455,0,0
11-Aug-1994,-0.0163506819016401,0,0.0473212900000002,0.0568652690000002,-0.00308967588594555,0.220000000000001,0.00737784295437281,0,0
12-Aug-1994,-0.02309418419486,0,0.00215766899999981,0.0259293849999995,0.00664626798028412,-1.04,0.00186276744901526,0,0
15-Aug-1994,0.00173221511903998,0,-0.0471693480000006,-0.0936847679999993,-0.00153815901726517,0.970000000000001,-0.000895655137214204,0,0
16-Aug-1994,-0.05457554800484,-0.0169315355268472,-0.103734728999999,-0.121087713000001,0.00816207440706229,-0.67,-0.00347984271130285,0,1
17-Aug-1994,-0.0377284980624299,0,-0.035587027,-0.0313584779999996,0.000344025882348831,0.149999999999999,0.00158393008836241,0,0
18-Aug-1994,0.02416880812467,0,0.125453824,0.131495502,-0.00430877273033303,0.530000000000001,0.00659727794771575,0,0
19-Aug-1994,-0.02791834696326,0,-0.0172231730000005,-0.0178456750000002,0.00110045864630681,0.76,0.000830112813390438,0,0
22-Aug-1994,0.01128361043112,0,0.0426103590000002,0.0488876329999997,-0.0029373368851493,-0.210000000000001,0.00585206366869821,0,0
23-Aug-1994,-0.0254557124853301,0,-0.0229343770000003,-0.0168495579999997,0.00472580092496511,-0.869999999999999,-0.000712432276895717,0,0
24-Aug-1994,-0.0253106216338599,0,-0.0839147449999995,-0.0739368919999999,0.00968362207783624,-0.18,-0.00426901899206639,0,0
25-Aug-1994,-0.02345015408011,0,0.0650192889999994,0.0804484099999998,-0.00202753644640108,0.449999999999999,0.00137910357503536,0,0
26-Aug-1994,-0.0028099699292401,0,-0.0486528919999998,-0.06161247,0.0121460726905926,0.17,-0.0119223749017131,0,0
29-Aug-1994,0.000848757788189936,0,-0.00376370800000014,-0.00193143499999948,0.0016659985787566,-0.369999999999999,0.000928371219964206,0,0
30-Aug-1994,-0.0122882430546198,0,-0.0330741809999999,-0.0375136850000004,0.00311365197028124,-0.59,0.00108754257427088,0,0
31-Aug-1994,0.0148688206652998,0,-0.0259010889999995,-0.0197152279999999,-0.00121908670743309,0.74,-0.00184700398203557,0,0
01-Sep-1994,-0.00910868517619989,0,0.00363628199999955,0.00111614099999979,-0.00489107081071527,-0.110000000000001,0.00384752984936266,0,0
02-Sep-1994,-0.01716411633065,0,0.0126564120000001,0.0233459319999998,-0.0046179182917836,-0.459999999999999,0.00645203523752058,0,0
05-Sep-1994,NaN,0,0,0,NaN,NaN,NaN,0,0
06-Sep-1994,-0.00249109541727011,0,0.0630204660000002,0.0659516660000001,0.00184545849282802,0.289999999999999,0.00177889696754933,0,0
07-Sep-1994,0.00129190529309997,0,0.024341357,0.0331143330000003,-0.00184545849282802,0.120000000000001,-0.00143866450215108,0,0
08-Sep-1994,0.00195091897499,0,0.00179823800000012,0.00248092899999985,0.00455451835070164,0.0499999999999989,-0.00183107531605124,0,0
09-Sep-1994,0.0842929963740702,0,0.142823887,0.155373832,-0.01053853708214,1.26,0.00705923441120795,0,0
12-Sep-1994,0.03654723795145,0,0.0177517180000004,0.00718120199999994,-0.00421666531675768,0.890000000000001,0.000112592403571966,0,0
13-Sep-1994,-0.00747595564455006,0,-0.0178229910000001,-0.0136140780000007,0.00278460317576634,-0.24,0.00214675302693539,0,0
14-Sep-1994,-0.0363981853784301,0,-0.0282464999999998,-0.0315865099999995,0.00275545240131425,-0.68,-0.000865710238086358,0,0
15-Sep-1994,-0.05640318115154,0,-0.0456047770000003,-0.0418567330000004,0.0127385071355572,-1.21,-0.00113022183877255,0,0
16-Sep-1994,0.04301485009807,0,0.146964732,0.161683957,-0.00765330585520552,0.92,0.00486161397826055,0,0
19-Sep-1994,-0.00914322903638998,0,-0.0220934569999995,-0.0331252170000003,-0.000721829246900896,0.26,-0.00210195320320181,0,0
20-Sep-1994,0.0533025280516,0,0.0426244249999996,0.0423393590000005,-0.0160353273139258,1.39,0.00109107610716465,0,0
21-Sep-1994,0.0452975439046601,0,0.0366726580000005,0.0262101640000001,-0.0041089005913566,0.0400000000000009,-0.00063211388913843,0,0
22-Sep-1994,-0.00783486117153021,0,-0.0083174390000007,-0.00348328400000053,-0.000411825792602016,-0.6,-0.000451055250430963,0,0
23-Sep-1994,0.00156309175328007,0,0.0164574140000004,0.00875844900000011,-0.0034746619894257,0.639999999999999,0.000824018236739266,0,0
26-Sep-1994,0.00804257749381998,0,0.00699607600000007,-0.00321203699999995,0.00249865739622468,0.0300000000000011,-0.00282544291054983,0,0
27-Sep-1994,-0.03497157313195,0.0132405380697982,0.0226122339999995,0.0348406749999999,0.00266555795493506,-0.43,0.00480328958721078,0,1
28-Sep-1994,-0.0157365563079999,0,-0.0191018739999995,-0.0234620080000001,0.00602016738672795,-0.880000000000001,-0.00448427643096912,0,0
29-Sep-1994,0.0240025235010399,0,0.0716295750000002,0.0483272810000006,-0.00560903666541979,0.720000000000001,0.00141341482032954,0,0
30-Sep-1994,-0.0181462536366901,0,-0.00555795700000061,-0.0328346210000001,0.0010162734204151,0.309999999999999,-0.00087356441832076,0,0
03-Oct-1994,0.0179499411979001,0,0.060171811,0.00671018699999948,-0.0020985480575888,1.16,-0.000895079247000793,0,0
04-Oct-1994,0.0155332630309399,0,0.0214880210000006,0.0530126310000005,-0.0156060354299257,1.22,0.00351932975702866,0,0
05-Oct-1994,0.03212253962587,0,0.0571324769999997,0.0724142689999994,-0.00235655925571354,-0.74,0.000487819397277973,0,0
06-Oct-1994,0.00683481515647011,0,0.00413543500000024,-0.00186638099999925,-0.00256105591763411,0.319999999999999,0.00122226021303994,0,0
07-Oct-1994,-0.02181498799813,0,0,0,0.00603889836281724,-1.32,-0.00183110086705538,0,0
10-Oct-1994,0.00790145077151005,0,0,0,0.00862018363267669,-0.199999999999999,0.000484387715810177,0,0
11-Oct-1994,-0.02153697157198,0,-0.126946657,-0.13070903,0.0145975362612223,-1.17,-0.00218454132111024,0,0
12-Oct-1994,0.00309526296706997,0,0.0414697029999997,0.0368278399999999,-0.000687258143073244,0.959999999999999,0.00179833548488173,0,0
13-Oct-1994,-0.0391135379948802,0,-0.0438546939999993,-0.046448775,0.00497184654696792,0.390000000000001,0.00457005487191796,0,0
14-Oct-1994,-0.0571778106955299,0,-0.0390657900000004,-0.0136630040000005,0.0027964816205559,-1.58,0.00336621320972951,0,0
17-Oct-1994,0.01002261594592,0,0.0151237870000003,0.0190363880000008,-0.00029852035368183,1.44,0.00908319210952429,0,0
18-Oct-1994,-0.00885539562397009,0,0.00756689199999983,0.00897957599999977,-0.00277591305271052,-0.17,0.000138409389077724,0,0
19-Oct-1994,0.00639574142055999,0,0.0482491229999997,0.0501692469999995,0.00558671515467779,0.540000000000001,0.00163650810490485,0,0
20-Oct-1994,0.0485497322833299,0,0.129498081,0.103774841000001,-0.00732024009111854,0.859999999999999,0.00373031373431766,0,0
