Time,dSVENY05,dSVENY10,sp_daily,dvix,dollar_ret_pm,tf,pf,mpu,mpu_level_lag
16-Dec-1997,-0.00681863299999996,-0.0141023139999996,0.481505620278799,-1.26,0.349497800165081,-0.0135275980475412,0.0163250615826543,-0.015677923289835,0.873318116566268
04-Feb-1998,-0.00956234299999981,0.00532284099999991,0.0894256097419444,-0.120000000000001,-0.619394195993221,0.00211263270898153,-0.000768042701508711,-0.00269738045008994,0.895147990094227
31-Mar-1998,-0.0594168219999993,-0.0464032860000003,0.742484025822332,-0.440000000000001,0.200101904963962,-0.0072535678051604,-0.0268377260036017,-0.00551208506421597,0.816112041598415
19-May-1998,0.00269107800000068,0.0378098309999997,0.334041501291349,-1.3,0.0668725471361308,-0.0282013600018872,0.0136709559877949,0.00260333115104305,0.766450905504377
01-Jul-1998,-0.0257274480000005,0.00132741600000053,1.28989633160526,-1.71,0.0627267415856791,-0.00784673949806858,-0.0124663271972542,-0.012865155985597,0.74135738560405
18-Aug-1998,0.0118890889999994,0.00693417300000032,1.60469805610859,-3.46,-0.0597589627989734,0.0123406058095818,0.013372706900076,-0.00944571938281902,0.746603213910776
29-Sep-1998,-0.0045115460000007,-0.0359969530000006,0.0314704138189903,1.21,-0.376114849302371,0.0776690972681126,-0.0224207229543111,-0.041427802638498,0.986384342206714
17-Nov-1998,0.0100929949999999,0.0288983200000006,0.30326730810124,-0.949999999999999,0.011358669487639,-0.0719454856505463,0.000673116889892258,-0.12328858029165,1.15836672264895
22-Dec-1998,0.0441777219999997,0.0674892709999995,0.0606696322808631,-1.08,0.198357618102608,-0.0122040696034482,0.0473921485193766,-0.00978789677390002,1.26158239371084
03-Feb-1999,0.0490492629999997,0.0299405780000006,0.795562016643725,-0.280000000000001,0.0556850712512767,-0.000299031301118961,0.0380677520465773,-0.018970419011977,1.01271719344124
30-Mar-1999,-0.0633172049999997,-0.0667902090000005,-0.7215912181052,-0.809999999999999,0.191481155722355,-0.00485323198176813,-0.0295112564156451,-0.016339241288006,0.889499060461267
18-May-1999,0.0444178210000006,0.00651138100000015,-0.461690513556512,-0.0199999999999996,-0.0220267472701874,-0.0251299745511351,0.108507405889817,-0.00350479607804799,0.903080539013559
30-Jun-1999,-0.15631155,-0.0911505630000002,1.56088058887365,-1.42,-0.484443825350106,-0.0414720058006786,-0.101102998744678,-0.0642151096541901,1.08609409279006
24-Aug-1999,-0.059268511,-0.0354700470000004,0.240849325224346,-0.150000000000002,-0.328219318156409,0.0394115633611512,-0.0362891822245877,-0.0357102540299701,1.18902993615417
05-Oct-1999,0.0880380999999995,0.0850794349999999,-0.249429324803074,0.329999999999998,-0.00590232886979892,-0.0502655994569727,0.139530576314451,0.0204826444586599,1.13373614096793
16-Nov-1999,0.0333084830000008,0.0169090120000002,1.82490737344905,-2.01,0.442716251273471,0.0847922240819253,0.055201872452433,-0.0411920954037519,1.01981773971081
21-Dec-1999,0.0168579600000003,0.0222003800000001,1.07593394941397,-1.12,-0.090681425577814,0.00991864233346862,0.0108543002233665,-0.00494363989141,1.07942028604142
02-Feb-2000,0.00988513199999996,-0.0217799100000002,-0.0113563723253662,-0.329999999999998,-0.362196417054268,-0.047399639322337,0.0870632284031744,-0.00241007771139001,1.09150462801488
21-Mar-2000,-0.0296764280000001,-0.0448495970000007,2.52445129215992,-1.26,0.24511459705239,-0.0063355054434485,-0.00323088237315379,-0.037971772669124,0.982769629265661
16-May-2000,-0.0178373240000003,-0.0422270100000004,0.937510559574939,-0.52,0.347000277019953,0.0609381186720893,0.00400240455937368,-0.027601094903457,1.02224192825359
28-Jun-2000,0.00695224800000016,0.0265743389999997,0.293931587475882,-1.51,0.230768262814773,-0.0246339499519688,0.013028360232313,-0.014555096993463,0.948784211303431
22-Aug-2000,-0.0131303379999999,-0.00385249199999915,-0.0900700957109812,0.119999999999997,0.639852372553777,-0.017506436419639,0.0307058042214918,-0.00715988810864399,0.876647287372703
03-Oct-2000,0.0300885449999999,0.0244820479999994,-0.682578772731368,0.620000000000001,0.260993646494877,-0.00606511857077686,0.0435571248783111,-0.019937565111139,0.925593147510259
15-Nov-2000,-0.0268075400000001,-0.041355502,0.494822629632541,-0.66,0.157758625869405,0.00167138208144531,0.00083017766386862,-0.013739140558629,0.923975567617853
19-Dec-2000,0.0161000310000006,0.0172962109999997,-1.30426483605506,-0.529999999999998,0.123575809037696,0.044390620127199,-0.000764272263882146,-0.01218791973429,1.02829696557384
31-Jan-2001,-0.0486880650000003,-0.0442158140000002,-0.563556429448653,-0.550000000000001,-0.46858287873599,-0.000314584453722479,-0.0720179200800046,-0.01167286074061,1.01514960358783
20-Mar-2001,-0.0559537030000001,-0.0317087110000003,-2.43720006425017,1.18,-0.755274690948006,-0.00314732087989518,-0.113557571278187,-0.0297461755773301,1.11243559090179
15-May-2001,0.0275327800000005,0.0453200750000002,0.0416190629553448,-0.550000000000001,-0.245117298800822,-0.105382797126444,-0.0375382136273061,-0.00566389461595995,1.04831219737599
27-Jun-2001,0.0615926829999998,0.000164075999999902,-0.468737475142866,-0.32,0.313000625744308,0.0922761559453686,0.105029395265571,-0.0190286534560259,1.00275985717598
21-Aug-2001,-0.0337000000000005,-0.0261000000000005,-1.21530297473278,1.53,0.107676684930215,0.0117897715485171,-0.0668882400224605,-0.0388026169837661,1.03197180634667
02-Oct-2001,-0.0247999999999999,-0.0197000000000003,1.22304307177696,-1.14,0.101195004942918,-0.0742416142374308,-0.0995845407423953,-0.0303613594279,1.09177579784396
06-Nov-2001,-0.0451000000000001,-0.0219000000000005,1.44216563996657,-1.7,-0.0736377275278979,-0.103396393127957,-0.103651188723092,-0.0359128042124799,1.21193913887481
11-Dec-2001,-0.0732999999999997,-0.0340000000000007,-0.27847848934508,-0.32,-0.29605408281497,0.0190624299875275,-0.0889347249027118,-0.06812245445154,1.36402043533032
30-Jan-2002,0.00260000000000016,0.00660000000000061,1.16791796632789,-1.13,0.244595223072951,0.00774771331359817,0.0337098790584445,0.0197032781172299,1.21024099811485
19-Mar-2002,0.00309999999999988,0.0152000000000001,0.405849401294933,-0.77,0.137385551103458,-0.0319593917343214,-0.0210032945919937,-0.0273214765282002,1.30710252988446
07-May-2002,-0.0339,-0.00370000000000026,-0.302551316202937,-0.619999999999997,0.321954855240626,0.0155540814135541,-0.0955444063277977,-0.00379966004670007,1.17775670793435
26-Jun-2002,-0.136,-0.1209,-0.267736334886326,0.580000000000002,0.126883054362469,-0.00165288813119669,-0.152801505083038,0.0194818466798499,1.33274501088253
13-Aug-2002,-0.0878999999999999,-0.0859999999999994,-2.19134678323014,-1.23,-0.296044681823958,0.0320282424954448,-0.133598017664555,-0.06154624473154,1.49705122853195
24-Sep-2002,-0.0102000000000002,-0.0138999999999996,-1.74355551307883,0.840000000000003,-0.256697576026021,0.0183226744425249,-0.0340675323607504,-0.02332301189924,1.44962180703701
06-Nov-2002,0.0210999999999997,-0.0283999999999995,0.910208810874025,-0.5,-0.2974352204703,-0.216362343281237,0.0586808260940948,-0.0456812936805699,1.18327104063368
10-Dec-2002,-0.00349999999999984,-0.0167000000000002,1.3860904835366,-2.02,0.349740261436228,-0.00318214869183226,0.0222954062486271,-0.00753267852866002,1.21692391113424
29-Jan-2003,0.0710000000000002,0.0628000000000002,0.675608481359191,-0.669999999999998,-0.348693522349647,0.0045957488371461,0.0479837936415618,-0.0277543991322799,1.13905430236179
18-Mar-2003,0.1036,0.0885999999999996,0.423311915824343,-1.32,0.173697305474313,0.031523442684717,0.0441132591968619,0.00892922060406987,1.10059432276812
06-May-2003,-0.1118,-0.077,0.842592815640764,-0.329999999999998,-1.0986179131659,0.040511947409332,-0.1259809649417,-0.073523417041051,0.922929233104113
25-Jun-2003,0.1186,0.0937999999999999,-0.830118044218064,0.0599999999999987,-0.218164004868336,0.117468936927764,0.148659884074389,-0.000331581757947008,0.649033299396884
12-Aug-2003,-0.0204999999999997,0.00159999999999982,0.990393290789626,-1.81,0.402613006845582,0.0134228249155333,-0.0541527725420067,-0.02989047438679,1.0563607435416
16-Sep-2003,-0.00920000000000032,0.0162000000000004,1.41969366987471,-1.25,0.418671517205276,-0.00305558787631233,0.0184387259155529,0.000827653192799982,1.06188339543222
28-Oct-2003,-0.0937000000000001,-0.0716999999999999,1.50730828531191,-1.23,0.186358374276698,0.0211416700504382,-0.100838755527708,-0.0485951095117301,1.29358910192457
09-Dec-2003,0.0409000000000002,0.0362,-0.856551864167887,1.09,-0.224872507650664,-0.00832388600115335,0.0474407285225881,0.01972837506018,1.26423806256078
28-Jan-2004,0.139,0.103,-1.37030643717377,1.43,1.17595754990103,-0.0241701425513513,0.15942595889163,0.0519857996628801,1.09148313275759
16-Mar-2004,-0.0823,-0.0775000000000001,0.560672216204683,-0.789999999999999,-0.416812222187612,0.0113257032056799,-0.0500925822538584,-0.00414096215361015,1.02834004636366
04-May-2004,0.0253999999999999,0.0403000000000002,0.184177265173435,-0.0700000000000003,-1.18669616331832,0.00253880914497666,0.00279874047929316,-0.01485468692654,1.22201015504911
30-Jun-2004,-0.1032,-0.0846,0.407548535952174,-1.13,-0.667633809342016,-0.00755008341492232,-0.124181923437725,-0.07441548833236,1.16875656433674
10-Aug-2004,0.0716999999999999,0.0378999999999996,1.2890469720781,-1.42,0.450392758476701,0.00792875405130791,0.0880082752463508,-0.00707300579323,1.07967091734867
21-Sep-2004,0.00669999999999993,-0.0350999999999999,0.630701446669413,-0.77,-0.799645285681183,0.0122918322587861,0.0462520705982843,-0.0351867596190369,0.923030184825317
10-Nov-2004,0.0215000000000001,0.0303999999999993,-0.100552396323295,-0.529999999999999,0.119105188040771,-0.00279307275790053,0.0521028034107228,-0.014626286055758,0.878190421698277
14-Dec-2004,-0.0143,-0.0179,0.391327184363277,0.190000000000001,0.257962938277443,-0.00141714618168485,0.0159025247871087,-0.011335704212704,0.864775144798261
02-Feb-2005,0.0211000000000001,-0.00630000000000042,0.317292891029908,-0.369999999999999,-0.0762219464136713,-0.00872122396502876,0.0550517337505479,-0.00573583066483696,0.799141663061183
22-Mar-2005,0.1187,0.0797999999999996,-1.02485459051298,0.66,0.493868257564915,-0.0140531911024461,0.118546706769981,-0.026660837100643,0.796191734755281
03-May-2005,0.016,0.00369999999999937,-0.0852216453694155,-0.59,0.0992015243926757,-0.00218176686812495,0.0502968317267877,-0.012123741999202,0.818414928913052
30-Jun-2005,-0.0449000000000002,-0.0581000000000005,-0.712623583205296,0.27,0.0418686985003882,0.00245059752234362,0.0220676106756475,-0.011332352978101,0.763188179643537
09-Aug-2005,-0.0213000000000001,-0.0170000000000003,0.672234461007104,-0.81,-0.0724217172049936,0.00516607606710724,-0.0198736568016898,-0.00536029408655703,0.708879172042409
20-Sep-2005,0.0287999999999995,-0.00309999999999988,-0.789452146483782,0.5,0.282572364405885,0.0273709253517385,0.083405132880007,-0.0373210219632411,0.805462185160826
01-Nov-2005,0.0124000000000004,0.0145,-0.352731121330319,-0.470000000000001,0.0557028242407231,-0.00753286065659597,0.052134235101849,-0.012744324848972,0.773555514131128
13-Dec-2005,-0.0214999999999996,-0.0125000000000002,0.553829531171779,-0.360000000000001,0.183782618416813,0.00522741811846019,-0.0137866407334488,-0.00567137645160698,0.804208000958793
31-Jan-2006,0.00059999999999949,-0.0150999999999994,-0.398397982592158,0.559999999999999,-0.766323287178101,-0.00082307759228184,0.0125013731799669,-0.010373866181794,0.767551987972954
28-Mar-2006,0.0906000000000002,0.0767999999999995,-0.645899881808809,0.119999999999999,0.302328468472558,0.00488193833987249,0.10353938573674,-0.00683348989759902,0.741154216973837
10-May-2006,0.00640000000000018,-0.00790000000000024,-0.172964367592243,-0.210000000000001,-0.0465006553945917,-0.00609217636108958,0.0288416762328283,-0.011169916615291,0.737556550476145
29-Jun-2006,-0.0493000000000006,-0.0339999999999998,2.13357690930982,-2.76,-0.895048280392377,-0.0175402698623164,-0.074741372199064,-0.00284535742708791,0.77484381424273
08-Aug-2006,-0.0094000000000003,0.0142000000000007,-0.336837299535553,0,0.142609700562989,-0.0453915157709896,0.000368228176133883,-0.018295936482249,0.77247483255666
20-Sep-2006,0.00369999999999937,-0.00369999999999937,0.570607098576126,-0.59,-0.0942138994060296,-0.000508387780265545,0.0147598331476638,-0.00323993846405102,0.793954450134553
25-Oct-2006,-0.0526999999999997,-0.0530999999999997,0.350773373296764,-0.119999999999999,-0.189021022023686,0.00634561161688368,-0.0247706733360301,-0.00821524589225198,0.779512303811672
12-Dec-2006,-0.0460000000000003,-0.0339,-0.104792188917902,-0.0600000000000005,-0.352423784737949,0.00725437001830215,-0.0259133649754702,-0.00791040298286794,0.83458400521529
31-Jan-2007,-0.0490000000000004,-0.0520000000000005,0.657124588094593,-0.540000000000001,-0.463599787513686,0.00520998873076928,-0.0138608719391175,-0.0132541153017179,0.683742037065612
21-Mar-2007,-0.0377999999999998,-0.0167000000000002,1.69366434473561,-1.08,-0.392836339174018,0.0188740748614044,-0.0989346697690673,0.00214926788620395,0.805808184077608
09-May-2007,0.0444999999999993,0.0361000000000002,0.321821627785468,-0.33,0.114445129309049,-0.00902708601838661,0.054772791668483,-0.023159877363545,0.750274412018384
28-Jun-2007,0.0443000000000007,0.0286999999999997,-0.0418323085245476,0.00999999999999979,-0.372861496934878,-0.0136924877951683,0.0823531605540122,-0.011438326131155,0.732377644362398
12-Aug-2009,0.00819992999999997,0.0615000720000003,1.1459230815313,-0.539999999999999,-0.251564218267572,0.011701969999236,-0.0966128225737279,-0.0445219172584801,1.43850699929229
23-Sep-2009,-0.036099911,-0.0160999299999998,-1.01195583959148,0.41,0.208909600535604,0.00496439272255461,-0.0694835335417624,-0.0366600031668201,1.24508868066594
04-Nov-2009,0.0317001340000003,0.0713999270000003,0.10420774133868,-1.09,-0.73253975859995,0.00589553323068988,-0.025151970856284,-0.0293921674547299,1.28076625807272
16-Dec-2009,-0.00259995400000035,0.00369977899999974,0.112759409461383,-0.949999999999999,-0.0775041799892802,-0.00508192281770993,-0.0297004887567953,-0.0501974433636398,1.2458626792185
27-Jan-2010,0.0343000890000003,0.011300087,0.486828281853935,-1.41,0.244739778263597,-0.00859466314950799,0.0511950534174688,0.02725939851509,1.09195755660886
16-Mar-2010,-0.044200182,-0.0528001789999997,0.774901483335011,-0.309999999999999,-0.689490972715844,0.0082764869061838,-0.050456643707464,-0.03065812873726,0.976851374547819
28-Apr-2010,0.0906999109999997,0.0790996550000003,0.644195803028769,-1.73,-0.290204719753321,-0.0042828341847106,0.000204410194841086,-0.0337473177102801,1.08953896346085
23-Jun-2010,-0.0545001029999999,-0.0571999549999997,-0.298993968920058,-0.140000000000001,-0.32576172070531,-0.005174996000633,0.0259740205082018,-0.00344483782469196,0.865461068413855
10-Aug-2010,-0.0709000829999999,-0.0687000750000002,-0.59852811861294,0.23,0.309324371237514,0.00617513813770088,-0.0269267778655234,-0.020621615975022,0.722205456927334
21-Sep-2010,-0.095700026,-0.107300043,-0.256731343587546,0.850000000000001,-0.932089448166537,0.0114522640212003,-0.0539492625869321,-0.0462182328694269,0.710785354412281
03-Nov-2010,-0.0404000280000001,0.0408000950000003,0.367130673804095,-2.01,-0.563697530005458,0.00455225831816824,-0.0122332009222641,-0.0338450092041831,0.615814198696173
14-Dec-2010,0.168100119,0.201900006,0.0910541779019169,0.0599999999999987,-0.128990285097056,-0.00728856678421364,0.0424413565500694,0.0212430532129739,0.830894232132783
26-Jan-2011,0.0662999149999999,0.109099865,0.421202401498455,-0.949999999999999,-0.359492988015873,-0.00199378538339946,0.0193779075999282,0.00891435660572693,0.760409474882157
15-Mar-2011,-0.00740003599999994,-0.0376999379999998,-1.12635447574503,3.19,0.511951174915219,-0.00213800171623419,0.0192755521617347,0.00680791992929897,0.687981826334057
27-Apr-2011,0.0116000180000002,0.0491998200000001,0.623039784124924,-0.27,-0.52232621306922,-0.00200261314205705,0.017398389714297,0.00194128445351205,0.727189538175853
22-Jun-2011,0.00859999599999983,0.0159997939999998,-0.648945993309713,-0.34,0.111988116082991,-0.00317181124730235,0.00425504066593476,-0.01491461705245,0.605378809045267
09-Aug-2011,-0.19100002,-0.205099945,4.63174407543656,-12.94,-1.54233557496326,0.0127760159038098,-0.0587439236830692,-0.137036042395322,0.637175900952003
21-Sep-2011,0.018000007,-0.083699942,-2.98309950357503,4.46,1.63594295298867,0.0087969202947759,0.0524818505266176,-0.00104938004458899,0.582217543693939
02-Nov-2011,-0.010699987,0.0150001049999999,1.59763632135936,-2.03,-0.170659687527153,0.00167138208144569,0.000830177663863285,-0.025603891620997,0.686785218601386
13-Dec-2011,-0.028399944,-0.0809998510000001,-0.872395364282852,-0.260000000000002,0.896678933213362,-0.00614300408952596,0.0280101631361563,0.000372624862822968,0.727306579109063
25-Jan-2012,-0.0939000250000001,-0.0802001960000003,0.864169533851555,-0.600000000000001,-0.460285283593935,0.00311286702091632,-0.0098006816509689,-0.016831144570492,0.560054088365226
13-Mar-2012,0.0751000039999999,0.106499911,1.79691328362557,-0.84,0.0280818881277289,0.000683238048650333,0.0349076332754502,0.018137963035683,0.50933133266375
25-Apr-2012,-0.00110000399999999,0.012799979,1.35523423902342,-1.28,-0.173079037303911,0.00273155610983303,-0.0184763882390861,-0.012359476841298,0.471258415419521
20-Jun-2012,0.0296999809999999,0.0204999449999999,-0.168778046725304,-1.14,-0.0363203685213705,0.00361021852015359,0.00213164419592002,-0.00770237569468496,0.463514606243929
01-Aug-2012,0.042199969,0.059300065,-0.290419290235455,0.0300000000000011,0.396574237469747,1.74522445664783e-05,0.0157960637151182,-0.00447528267957098,0.450687413443797
13-Sep-2012,-0.0368999839999999,-0.029199958,1.61781717105187,-1.75,-0.53536815527328,0.00837707380294104,-0.00616016269418141,-0.023460841492298,0.400253516123263
24-Oct-2012,-0.00749999300000004,0.014999985,-0.309015223480102,-0.5,-0.155382440778713,0.00123013145390908,0.00242839802924598,-0.012092656011802,0.386639061002335
12-Dec-2012,0.022499979,0.057000041,0.0448138879964866,0.379999999999999,-0.211348437597274,0.000491846531671347,0.00572719419819422,0.000812125919774975,0.379974157788872
30-Jan-2013,-0.013700009,-0.00149989099999992,-0.39072447493087,1.01,-0.138363653994637,0.00136552002808659,0.000551235581802961,0.00104806164980803,0.412695328025478
20-Mar-2013,0.02669996,0.0505999320000001,0.667516373986388,-1.72,0.0741900532225337,0.00210380495032433,-0.00274756058714531,-0.013057405614335,0.427924629574115
01-May-2013,-0.0253000259999999,-0.0473999980000002,-0.935147257722146,0.970000000000001,0.102140164069462,0.000356457957492117,0.00760435664564128,-0.00274374166619601,0.350474446965633
19-Jun-2013,0.170400024,0.136999846,-1.39483013969688,0.0300000000000011,0.932740451511862,0.0067400411618845,0.0328053312922922,0.00745938574873001,0.412730442106708
31-Jul-2013,-0.008000016,-0.022500038,-0.013641883113813,0.0599999999999987,-0.156356685047479,0.000491846531669633,0.00572719419819826,0.00349937559448704,0.484608267503519
18-Sep-2013,-0.195000053,-0.168299914,1.21041216925901,-0.94,-1.3912037304899,0.00578662793248389,-0.0173362547519371,-0.036705436914083,0.544416223981399
30-Oct-2013,0.0166000129999999,0.0229001050000002,-0.488784936718112,0.24,0.0538294854021756,0.000491846531669633,0.00572719419819826,-0.00706568335833896,0.447326787614808
18-Dec-2013,0.0257999900000001,0.0460000029999996,1.65109057804926,-2.41,0.520418248455469,0.00700635857122621,0.00710125891753949,-0.00591705345765603,0.409740837902332
29-Jan-2014,-0.0591000319999999,-0.0769000050000002,-1.02617040053703,1.55,0.163319879842692,0.00167138208144569,0.000830177663863285,-0.011075897803553,0.442737554891313
19-Mar-2014,0.184399962,0.0985000130000002,-0.615052484482348,0.6,0.873181880377624,-0.00493832344332042,0.0306678055957726,0.017244396823796,0.379785190316475
30-Apr-2014,-0.0484000439999999,-0.0348999500000002,0.298754974058468,-0.300000000000001,-0.456037498218116,0.00123895921256582,0.00440791591488203,-0.01367434629855,0.389050656186877
18-Jun-2014,-0.049200058,-0.0469000339999996,0.768924304188978,-1.45,-0.315465001358771,-0.000678861259447122,0.0126037286181604,-0.002837862849696,0.42938785637701
30-Jul-2014,0.0750999450000001,0.102299928,0.00609108599309849,0.0500000000000007,0.310196663475719,-0.0033175372660094,0.0241725686960648,0.010629113328191,0.487114212031111
17-Sep-2014,0.035699964,0.020499944,0.129480516916569,-0.0800000000000001,0.798829465920152,-0.0018760523265375,0.0135417093812281,-0.00562861328734299,0.533126730159786
29-Oct-2014,0.0877000100000001,0.0295000069999998,-0.138631599052275,0.76,0.797863928312006,0.00955861201491234,0.0416568361767037,0.015275220618347,0.48599025823367
17-Dec-2014,0.0830999610000001,0.0780000680000001,2.01480735367578,-4.13,0.970901694125485,0.00935138473737772,0.0214996750720593,-0.00783918103954195,0.612211148509121
28-Jan-2015,-0.0911999940000001,-0.098799944,-1.35875029854553,3.22,0.818045554962103,0.00329216825875674,-0.00566505923583886,-0.0116654850649081,0.5611408095975
18-Mar-2015,-0.153400063,-0.118900061,1.20851016447512,-1.69,-1.90060675534995,0.0128535538717042,-0.0939146521055763,-0.037479957752049,0.585789515363495
29-Apr-2015,0.039600015,0.0674998759999998,-0.374734807524302,0.98,-0.742943807316358,-0.000823077592283095,0.0125013731799714,-0.00168967876683801,0.567332141581375
17-Jun-2015,-0.04490006,-0.000699997000000341,0.197768423147515,-0.31,-0.615741600813847,-0.00162227560220319,-0.0268750696655928,-0.0126937436255909,0.586652695932729
29-Jul-2015,0.0252999059999999,0.0311999329999999,0.729214275694812,-0.94,0.386133335416546,-0.00243503601093692,0.0209761279653158,-0.001692254005906,0.577275713709847
17-Sep-2015,-0.116099953,-0.0896000859999999,-0.256434473252298,-0.210000000000001,-0.52895928850869,-0.0556936496676798,-0.0688168186942867,-0.0385139015606051,0.55258727070872
28-Oct-2015,0.091799974,0.0530998709999997,1.17704884483798,-1.1,0.691214023224427,0.00141310519670511,0.0892994180046547,0.012437181687812,0.493295015062448
16-Dec-2015,0.0498999360000001,0.0294001100000001,1.44106355653522,-3.09,0.0807606502285646,0.0164978723137634,0.035647289240771,-0.029117754695869,0.514766733946503
27-Jan-2016,-0.00650000500000014,0.0027000909999999,-1.09229224533678,0.609999999999999,0.0469554750727071,-0.00693274092614965,0.0158357894042505,-0.0137215022178759,0.530930231163691
